qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR19115553|k141_7007/Aalivirus/1150/1018-913/3.0506095833333333	YP_009337339.1	42.0	355	189	5	1052	3	628	970	1.54e-75	258.0	1150	2872	91.3	11.9	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]
SRR19115553|k141_15156/Harkavirus/1958/599-548/1.2029009433962266	YP_009330055.1	44.4	302	163	2	900	1	36	334	1.67e-72	258.0	1958	2760	46.0	10.8	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]
SRR19115553|k141_32358/Potamipivirus/650/164-131/1.1616803703703704	YP_010110198.1	62.1	203	54	1	19	627	454	633	2.8299999999999998e-81	257.0	650	638	93.7	28.2	YP_010110198.1 DNA polymerase [uncultured phage cr50_1]
SRR19115553|k141_3446/Tremovirus/832/802-715/2.4078151239669423	YP_009272812.1	42.6	329	137	4	831	1	358	686	7.47e-77	257.0	832	2694	99.9	12.2	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115553|k141_36471/Sapovirus/785/122-17/2.1492048305084746	YP_009342337.1	49.4	251	121	3	763	17	2490	2736	3.06e-77	257.0	785	2914	95.2	8.5	YP_009342337.1 hypothetical protein [Wuhan fly virus 4]
SRR19115554|k141_9691/Ailurivirus/580/316-217/1.194039798657718	NP_049374.1	63.1	187	68	1	574	14	2446	2631	1.46e-77	255.0	580	2858	96.7	6.5	NP_049374.1 polyprotein [Sacbrood virus]
SRR19115554|k141_30707/Norovirus/1310/852-912/2.212417910447761	YP_009552773.1	47.8	268	135	5	337	1131	8	273	2.03e-81	255.0	1310	284	60.7	93.7	YP_009552773.1 replication-associated protein [Panicum ecklonii-associated virus]
SRR19115554|k141_2923/Lagovirus/5368/4486-4399/1.31094202020202	YP_001700549.1	56.1	230	100	1	3411	2722	3	231	1.2e-75	254.0	5368	231	12.9	99.1	YP_001700549.1 putative transcriptional regulator (repressor) [Salmonella phage Fels-1]
SRR19115553|k141_31628/Cosavirus/816/612-534/1.9518349193548388	YP_009333558.1	45.2	279	142	4	812	6	1227	1504	6.71e-76	254.0	816	1618	98.9	17.2	YP_009333558.1 hypothetical protein 1 [Beihai picorna-like virus 74]
SRR19115553|k141_15819/Harkavirus/461/120-171/1.0547300862068965	YP_009551390.1	81.4	140	25	1	3	419	160	299	1.3e-84	254.0	461	345	90.5	40.6	YP_009551390.1 replication-associated protein [Fly associated circular virus 6]
SRR19115554|k141_25322/Norovirus/660/504-456/2.1857888059701494	YP_009342286.1	58.5	205	82	1	658	44	563	764	2.4899999999999998e-76	253.0	660	1794	93.2	11.3	YP_009342286.1 hypothetical protein 1 [Wuhan arthropod virus 2]
SRR19115553|k141_166/Tremovirus/1176/147-84/1.1905796449704142	YP_009272812.1	34.5	406	246	7	1168	2	1745	2147	5.999999999999999e-74	253.0	1176	2694	99.2	15.0	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_35923/Caliciviridae/3253/670-583/1.5437145714285714	YP_010052916.1	81.6	147	27	0	910	1350	1	147	3.0200000000000002e-77	253.0	3253	147	13.6	100.0	YP_010052916.1 hypothetical protein KE335_gp29 [Aeromonas phage 2_D05]
SRR19115553|k141_20414/Salivirus/516/153-306/1.8431109345794396	YP_009342053.1	66.9	172	57	0	1	516	1607	1778	4.06e-77	253.0	516	3023	100.0	5.7	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR19115554|k141_57528/Caliciviridae/2408/2304-2400/1.9203493333333332	YP_010052916.1	81.0	147	28	0	2000	1560	1	147	9.03e-79	253.0	2408	147	18.3	100.0	YP_010052916.1 hypothetical protein KE335_gp29 [Aeromonas phage 2_D05]
ERR3179227|k141_4156/Avastrovirus/536/195-240/1.0073107377049182	YP_009798021.1	75.6	164	35	1	536	45	99	257	2.0500000000000003e-79	252.0	536	704	91.8	22.6	YP_009798021.1 DNA polymerase I [Escherichia phage HZ2R8]
SRR19115554|k141_42624/Aphthovirus/2429/789-831/1.2593482407407406	YP_008239545.1	36.8	413	244	9	1058	2257	4	412	7.22e-75	252.0	2429	416	49.4	98.3	YP_008239545.1 portal protein [Staphylococcus phage JS01]
SRR19115554|k141_58231/Harkavirus/1565/977-896/1.4758637931034484	YP_010805777.1	45.7	282	142	4	1490	654	8	281	4.8e-79	252.0	1565	304	53.5	90.1	YP_010805777.1 replication-associated protein [Army ant associated cyclovirus 1]
SRR19115554|k141_48455/Vesivirus/1716/432-348/1.2040841509433962	YP_009337869.1	43.7	293	160	3	893	21	3	292	1.88e-77	252.0	1716	382	50.9	75.9	YP_009337869.1 RdRp [Wenzhou shrimp virus 9]
SRR19115554|k141_1534/Norovirus/635/245-137/1.3278966666666665	YP_009272812.1	55.8	215	90	2	635	6	1420	1634	2.56e-76	252.0	635	2694	99.2	8.0	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_11343/Aquamavirus/6577/5407-5308/1.1631815652173914	YP_009336529.1	22.9	1597	890	42	6574	2297	222	1647	2.02e-65	251.0	6577	3001	65.0	47.5	YP_009336529.1 hypothetical protein [Hubei picorna-like virus 44]
SRR19115553|k141_7568/Norovirus/1077/735-783/1.6788059701492537	YP_009448204.1	46.4	278	130	7	170	979	17	283	1.23e-80	251.0	1077	309	75.2	86.4	YP_009448204.1 rolling-circle replication protein [Pleurochrysis carterae circular virus]
SRR19115553|k141_14868/Tremovirus/2008/1572-1659/1.856136446280992	YP_009337339.1	38.7	328	192	3	973	1947	162	483	1.86e-69	250.0	2008	2872	48.6	11.2	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]
SRR19115554|k141_46266/Salivirus/8577/2340-2508/1.6122605607476637	YP_009047186.1	27.6	800	518	26	6139	8496	1323	2075	1.05e-63	246.0	8577	2081	27.5	36.2	YP_009047186.1 VP2 [Drosophila subobscura Nora virus]
ERR3179227|k141_18082/Aquamavirus/688/652-586/1.7776039837398374	YP_009407943.1	55.4	222	93	3	677	12	782	997	5.0099999999999996e-74	246.0	688	2145	96.8	10.1	YP_009407943.1 RNA-dependent RNA polymerase, partial [Lasius niger virus 1]
SRR19115554|k141_16574/Caliciviridae/929/423-594/2.0738572173913044	YP_009344960.1	58.2	237	98	1	1	708	2760	2996	1.82e-72	246.0	929	3021	76.2	7.8	YP_009344960.1 polyprotein [Helicoverpa armigera iflavirus]
SRR19115554|k141_34828/Norovirus/2214/243-192/1.5890816417910447	YP_009109685.1	44.8	268	141	3	822	19	1	261	2.21e-74	245.0	2214	284	36.3	91.9	YP_009109685.1 replication-associated protein [Circoviridae 19 LDMD-2013]
SRR19115553|k141_1289/Tremovirus/1961/1695-1791/2.4789352892561984	YP_009272812.1	60.5	185	72	1	1410	1961	268	452	4.669999999999999e-68	245.0	1961	2694	28.1	6.9	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_21517/Harkavirus/561/30-93/1.4004554310344828	YP_009329985.1	63.6	184	62	1	3	554	591	769	2.4699999999999997e-74	245.0	561	1701	98.4	10.5	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115553|k141_3818/Tremovirus/843/579-675/2.6031104958677687	YP_009272812.1	60.5	185	72	1	292	843	268	452	9.09e-73	245.0	843	2694	65.5	6.9	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_20187/Tremovirus/727/45-144/1.3198345454545457	YP_009351892.1	73.0	159	43	0	23	499	668	826	5.55e-73	244.0	727	3057	65.6	5.2	YP_009351892.1 polyprotein [Pityohyphantes rubrofasciatus iflavirus]
SRR19115553|k141_4462/Teschovirus/496/463-373/1.8131231292517007	YP_009513239.1	73.3	165	43	1	495	1	764	927	2.76e-74	244.0	496	2153	99.8	7.6	YP_009513239.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 2]
ERR3179227|k141_31509/Caliciviridae/1820/384-468/1.669233154362416	YP_009336706.1	30.1	638	385	16	6	1787	1329	1949	2.8299999999999998e-68	244.0	1820	2615	97.9	23.7	YP_009336706.1 hypothetical protein [Wenzhou picorna-like virus 27]
SRR19115553|k141_1072/Sapovirus/829/307-187/1.859883813559322	YP_009337003.1	45.4	271	141	2	827	15	2413	2676	1.36e-72	244.0	829	2786	98.1	9.5	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_55660/Caliciviridae/2037/354-183/3.8807615	YP_009272817.1	35.4	444	264	9	2033	729	19	448	6.55e-70	243.0	2037	647	64.1	66.5	YP_009272817.1 RNA-dependent RNA polymerase [Duwamo virus]
SRR19115553|k141_37238/Harkavirus/1373/1152-1233/1.1459164655172414	YP_009237526.1	48.4	250	123	3	641	1372	3	252	2.82e-76	243.0	1373	290	53.3	86.2	YP_009237526.1 replication associated protein [Lake Sarah-associated circular virus-14]
SRR19115554|k141_27707/Tremovirus/6489/3687-3585/1.85631652892562	YP_009336529.1	23.0	1662	922	50	4865	426	217	1702	4.34e-63	243.0	6489	3001	68.4	49.5	YP_009336529.1 hypothetical protein [Hubei picorna-like virus 44]
SRR19115553|k141_27893/Norovirus/692/306-375/2.4608844776119403	YP_009315870.1	61.1	198	76	1	10	600	584	781	6.370000000000001e-73	243.0	692	1967	85.4	10.1	YP_009315870.1 polymerase polyprotein [Mosquito dicistrovirus]
ERR3179227|k141_5852/Ampivirus/1305/945-1008/1.1627765873015874	YP_010802428.1	40.1	329	183	7	162	1127	208	529	3.93e-69	241.0	1305	1954	74.0	16.5	YP_010802428.1 putative non-structural polyprotein [Solenopsis invicta virus 6]
SRR19790908|k141_56350/Lagovirus/1343/1017-1059/1.140242962962963	YP_009900571.1	45.2	305	160	5	1143	241	7	308	1.18e-75	241.0	1343	312	67.2	96.8	YP_009900571.1 cysteine synthase [Lactococcus phage P596]
SRR19790899|k141_39605/Lagovirus/1303/319-277/1.1449868518518518	YP_009900571.1	45.2	305	160	5	192	1094	7	308	7.84e-76	241.0	1303	312	69.3	96.8	YP_009900571.1 cysteine synthase [Lactococcus phage P596]
SRR19115554|k141_34164/Norovirus/639/144-195/2.137880447761194	YP_001040002.1	85.3	129	19	0	1	387	510	638	1.0000000000000001e-71	239.0	639	1900	60.6	6.8	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]
SRR19790899|k141_6773/Sapovirus/448/189-285/1.57784406779661	YP_009336571.1	77.9	149	33	0	1	447	1543	1691	2.04e-72	238.0	448	1820	99.8	8.2	YP_009336571.1 hypothetical protein 1 [Hubei diptera virus 1]
SRR19115553|k141_821/Torchivirus/402/303-195/1.9442	YP_009337438.1	87.6	129	16	0	401	15	2420	2548	1.47e-72	238.0	402	2801	96.3	4.6	YP_009337438.1 hypothetical protein [Sanxia water strider virus 9]
SRR19115553|k141_4499/Oscivirus/1385/561-627/1.2469211274509804	YP_009215022.1	35.6	351	219	4	114	1160	1	346	3.02e-73	237.0	1385	346	75.6	100.0	YP_009215022.1 major head protein [Brevibacillus phage Osiris]
SRR19115554|k141_2108/Norovirus/1226/579-624/1.932671791044776	YP_009109685.1	42.8	269	149	2	20	826	5	268	6.94e-75	237.0	1226	284	65.8	93.0	YP_009109685.1 replication-associated protein [Circoviridae 19 LDMD-2013]
SRR19115553|k141_3816/Tremovirus/503/281-185/2.693295041322314	YP_009272812.1	61.7	167	64	0	503	3	291	457	7.97e-72	237.0	503	2694	99.6	6.2	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_34923/Caliciviridae/384/45-171/2.1634402500000003	YP_009140561.1	90.9	121	11	0	22	384	2285	2405	4.1300000000000003e-72	236.0	384	2864	94.5	4.2	YP_009140561.1 putative polyprotein [Thika virus]
SRR19115554|k141_18156/Sapovirus/555/354-279/1.2754443220338982	YP_009221981.1	60.5	185	71	1	554	6	1548	1732	5.29e-71	236.0	555	1826	98.9	10.1	YP_009221981.1 nonstructural polyprotein [Goose dicistrovirus]
SRR19115554|k141_54813/Sapovirus/5412/1299-1434/1.3703254237288136	YP_009342325.1	32.6	512	325	11	300	1796	2126	2630	6.999999999999999e-61	236.0	5412	3700	27.7	13.6	YP_009342325.1 hypothetical protein [Wuhan house centipede virus 3]
SRR19115553|k141_11821/Tremovirus/674/416-329/1.92351305785124	YP_009272812.1	50.7	217	105	2	654	10	288	504	2.52e-70	236.0	674	2694	95.7	8.1	YP_009272812.1 polyprotein [Washington bat picornavirus]
ERR3179227|k141_31795/Caliciviridae/1019/300-453/1.5940630833333334	YP_009140561.1	47.6	269	135	4	69	869	2203	2467	1.11e-68	236.0	1019	2864	78.6	9.3	YP_009140561.1 putative polyprotein [Thika virus]
ERR3179227|k141_22193/Aalivirus/865/106-49/1.1198932417582417	YP_010802428.1	44.8	261	143	1	797	15	245	504	1.79e-69	236.0	865	1954	90.5	13.3	YP_010802428.1 putative non-structural polyprotein [Solenopsis invicta virus 6]
SRR19115553|k141_28916/Sapovirus/3015/1698-1563/1.4497677966101694	YP_009342325.1	32.6	512	325	11	2699	1203	2126	2630	3.27e-62	235.0	3015	3700	49.7	13.6	YP_009342325.1 hypothetical protein [Wuhan house centipede virus 3]
SRR19115553|k141_27882/Salivirus/3462/2472-2295/3.5769022429906547	YP_009336623.1	25.3	880	570	16	3228	799	257	1119	1.23e-61	235.0	3462	2232	70.2	38.7	YP_009336623.1 hypothetical protein 1 [Hubei picorna-like virus 73]
SRR19115554|k141_26032/Hepatovirus/359/347-275/3.089983181818182	YP_009505614.1	94.1	119	7	0	359	3	1127	1245	1.81e-71	234.0	359	2198	99.4	5.4	YP_009505614.1 polyprotein [Bat hepatovirus BUO2BF86Colafr2010]
SRR19115554|k141_32370/Norovirus/609/405-336/2.4972964179104475	YP_009315870.1	53.7	227	81	4	609	1	615	841	5.22e-70	234.0	609	1967	100.0	11.5	YP_009315870.1 polymerase polyprotein [Mosquito dicistrovirus]
ERR3179227|k141_30741/Ailurivirus/414/213-123/1.115478389261745	YP_009336629.1	81.0	137	26	0	413	3	2424	2560	9.74e-71	233.0	414	2823	99.3	4.9	YP_009336629.1 hypothetical protein [Hubei arthropod virus 1]
ERR3179227|k141_11112/Avihepatovirus/368/210-291/1.2459182178217822	YP_009344960.1	82.8	122	21	0	3	368	338	459	3.84e-71	233.0	368	3021	99.5	4.0	YP_009344960.1 polyprotein [Helicoverpa armigera iflavirus]
SRR19115553|k141_10916/Norovirus/1146/720-633/1.5080284259259258	YP_009272812.1	46.3	259	124	3	1116	346	1420	1665	1.31e-66	232.0	1146	2694	67.3	9.1	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_57116/Salivirus/1177/480-528/1.2225184482758622	YP_009272812.1	40.2	343	186	8	15	1013	765	1098	1.28e-66	232.0	1177	2694	84.9	12.4	YP_009272812.1 polyprotein [Washington bat picornavirus]
ERR3179227|k141_30426/Tremovirus/346/85-4/3.034598016528925	NP_647482.1	93.9	115	7	0	346	2	364	478	9.110000000000001e-72	232.0	346	895	99.7	12.8	NP_647482.1 structural polyprotein, partial [Cricket paralysis virus]
SRR19115553|k141_14297/Ampivirus/834/282-135/1.361190394736842	YP_009337104.1	42.0	264	153	0	822	31	598	861	7.38e-68	231.0	834	2458	95.0	10.7	YP_009337104.1 hypothetical protein 1 [Hubei picorna-like virus 69]
SRR19115553|k141_8553/Avastrovirus/617/590-515/1.122558333333333	YP_009337018.1	55.3	199	88	1	596	3	2590	2788	5.029999999999999e-69	231.0	617	2953	96.3	6.7	YP_009337018.1 hypothetical protein [Hubei picorna-like virus 48]
ERR3179227|k141_3211/Sapovirus/594/333-252/1.048952288135593	YP_009342286.1	62.1	195	74	0	592	8	1506	1700	2.64e-69	231.0	594	1794	98.5	10.9	YP_009342286.1 hypothetical protein 1 [Wuhan arthropod virus 2]
SRR19115554|k141_25239/Astroviridae/1476/858-771/1.1642877310924369	YP_009333571.1	37.2	393	229	6	1469	321	2125	2509	1.4700000000000001e-64	230.0	1476	2536	77.8	15.2	YP_009333571.1 hypothetical protein 1 [Beihai sea slater virus 2]
SRR19115554|k141_23066/Aalivirus/387/33-123/1.5740985833333332	NP_851404.2	85.2	128	19	0	2	385	114	241	7.460000000000001e-71	230.0	387	888	99.2	14.4	NP_851404.2 structural polyprotein, partial [Kashmir bee virus]
SRR19115553|k141_27385/Caliciviridae/1848/1155-1320/1.217634228187919	YP_009407937.1	30.8	616	359	19	73	1815	1692	2275	3.19e-63	230.0	1848	2297	94.3	25.4	YP_009407937.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 4]
SRR19115553|k141_21877/Ampivirus/2115/1548-1731/1.3231440789473683	YP_001040002.1	29.4	545	329	11	590	2068	201	741	1.38e-62	230.0	2115	1900	69.9	28.5	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]
SRR15534018|k141_30610/Avihepatovirus/469/84-126/1.0966494545454546	YP_009665181.1	71.6	155	44	0	3	467	90	244	4.93e-74	229.0	469	416	99.1	37.3	YP_009665181.1 polymerase, partial [Chick syncytial virus]
SRR19115553|k141_13536/Tremovirus/887/386-320/1.116150177514793	YP_009337018.1	45.2	281	145	4	852	19	2012	2286	8.669999999999999e-67	229.0	887	2953	94.0	9.3	YP_009337018.1 hypothetical protein [Hubei picorna-like virus 48]
SRR19115553|k141_33759/Rosavirus/3080/1188-1233/1.4320625714285715	YP_009552715.1	27.5	683	453	18	665	2641	983	1647	4.5399999999999997e-60	228.0	3080	1736	64.2	38.3	YP_009552715.1 replicative protein [Halhan virus 3]
SRR19115554|k141_12270/Tremovirus/512/92-32/1.41221224	YP_009337003.1	67.1	170	56	0	512	3	2330	2499	2.0799999999999998e-68	228.0	512	2786	99.6	6.1	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115553|k141_9268/Salivirus/817/366-543/1.46804261682243	YP_009337174.1	45.4	260	134	3	3	758	574	833	1.26e-66	227.0	817	2408	92.5	10.8	YP_009337174.1 hypothetical protein 1 [Hubei picorna-like virus 71]
SRR19115553|k141_9579/Tremovirus/735/471-372/3.471617603305785	YP_009336839.1	48.2	224	115	1	720	52	369	592	3.27e-67	227.0	735	1061	91.0	21.1	YP_009336839.1 hypothetical protein 2 [Wenzhou picorna-like virus 29]
SRR19115553|k141_12881/Salivirus/2162/843-1017/2.7933442990654207	YP_009336637.1	33.6	434	273	6	10	1287	116	542	1.22e-60	225.0	2162	2049	59.1	20.8	YP_009336637.1 non structural polyprotein [Biomphalaria virus 1]
SRR19115554|k141_36555/Ampivirus/460/334-301/1.1379948514851486	YP_007348339.1	72.7	150	41	0	452	3	303	452	2.5399999999999997e-68	223.0	460	822	97.8	18.2	YP_007348339.1 DNA polymerase [Cronobacter phage vB_CskP_GAP227]
SRR19790908|k141_15258/Crohivirus/707/300-345/1.0363148245614031	YP_009015561.1	57.1	196	73	1	111	698	81	265	8.75e-70	223.0	707	436	83.2	42.4	YP_009015561.1 gp258 [Bacillus phage G]
SRR19115554|k141_1636/Harkavirus/651/306-237/1.6022100943396227	YP_009336572.1	55.7	194	85	1	581	3	18	211	1.28e-66	223.0	651	899	88.9	21.6	YP_009336572.1 hypothetical protein 2 [Hubei diptera virus 1]
SRR19115554|k141_3448/Tremovirus/731/429-519/1.4738490909090909	YP_009337339.1	50.5	200	99	0	132	731	256	455	1.02e-65	223.0	731	2872	82.1	7.0	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]
SRR19115553|k141_34777/Norovirus/712/301-247/1.812187462686567	YP_009109685.1	45.3	223	121	1	700	32	55	276	1.28e-71	223.0	712	284	94.0	78.2	YP_009109685.1 replication-associated protein [Circoviridae 19 LDMD-2013]
SRR19115554|k141_17711/Norovirus/1113/927-885/1.7411519402985074	YP_009551350.1	70.2	151	45	0	1112	660	179	329	2.99e-69	223.0	1113	329	40.7	45.9	YP_009551350.1 replication-associated protein [Giant house spider associated circular virus 3]
SRR19115554|k141_5769/Ampivirus/792/606-783/2.192397894736842	YP_009337053.1	42.9	247	141	0	46	786	1979	2225	7.58e-65	222.0	792	3530	93.6	7.0	YP_009337053.1 hypothetical protein [Hubei picorna-like virus 50]
SRR19115554|k141_35451/Torchivirus/448/345-429/3.3907111475409835	YP_009026384.1	72.8	147	38	2	6	446	756	900	8.94e-67	222.0	448	2550	98.4	5.7	YP_009026384.1 polyprotein [Mosavirus A2]
ERR3179227|k141_19659/Salivirus/601/87-279/1.9506072897196265	YP_009329985.1	63.4	161	58	1	56	538	591	750	9.200000000000001e-66	221.0	601	1701	80.4	9.4	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115553|k141_32644/Limnipivirus/766/388-349/1.0706482926829268	YP_010840359.1	49.4	267	79	3	746	6	1082	1312	2.44e-64	220.0	766	2821	96.7	8.2	YP_010840359.1 polyprotein [Acheta domesticus iflavirus]
SRR19115554|k141_35330/Astroviridae/913/322-247/1.29988268907563	YP_009342254.1	41.7	309	169	7	911	3	1827	2130	1.81e-63	219.0	913	2243	99.6	13.6	YP_009342254.1 hypothetical protein 1 [Wuhan arthropod virus 3]
SRR19115554|k141_48229/Norovirus/397/165-216/2.7599120895522384	YP_008888535.1	82.5	120	21	0	20	379	564	683	5.520000000000001e-66	219.0	397	1938	90.7	6.2	YP_008888535.1 non-structural polyprotein [Formica exsecta virus 1]
SRR19115553|k141_29810/Salivirus/2219/1418-1244/2.7889895327102807	YP_009336637.1	33.3	423	267	6	2219	975	127	542	1.43e-58	219.0	2219	2049	56.1	20.3	YP_009336637.1 non structural polyprotein [Biomphalaria virus 1]
SRR19115553|k141_23264/Lagovirus/1240/753-810/1.2405177777777778	YP_009329866.1	34.7	412	240	9	23	1219	49	444	1.3e-65	219.0	1240	452	96.5	87.6	YP_009329866.1 RdRp [Wuhan large pig roundworm virus 1]
SRR19115553|k141_9995/Caliciviridae/557/216-315/1.1311557046979868	YP_009337724.1	57.1	182	72	2	23	556	1439	1618	8.4e-65	218.0	557	1727	95.9	10.4	YP_009337724.1 hypothetical protein 2 [Hubei picorna-like virus 51]
SRR19790899|k141_56819/Norovirus/364/225-267/2.0210588059701493	YP_009336571.1	94.4	108	6	0	3	326	501	608	6.240000000000001e-66	218.0	364	1820	89.0	5.9	YP_009336571.1 hypothetical protein 1 [Hubei diptera virus 1]
SRR19115554|k141_18188/Caliciviridae/908/821-731/1.1841326174496645	YP_009345054.1	53.8	199	92	0	867	271	1812	2010	1.11e-62	217.0	908	2189	65.7	9.1	YP_009345054.1 hypothetical protein 1 [Wuhan millipede virus 3]
SRR19115554|k141_50445/Livupivirus/517/411-450/4.074277368421052	YP_009859311.1	64.6	164	57	1	21	512	377	539	1.92e-67	217.0	517	566	95.2	28.8	YP_009859311.1 major head protein [Escherichia phage EC6098]
SRR19115554|k141_2658/Salivirus/1506/1239-1047/2.6757242990654206	YP_009345054.1	30.7	527	320	11	1494	4	366	877	4.27e-60	217.0	1506	2189	99.0	23.4	YP_009345054.1 hypothetical protein 1 [Wuhan millipede virus 3]
SRR19115554|k141_22583/Limnipivirus/2038/1098-1140/1.1017233333333334	YP_009221981.1	29.6	548	313	13	440	2038	23	512	6.690000000000001e-58	216.0	2038	1826	78.5	26.8	YP_009221981.1 nonstructural polyprotein [Goose dicistrovirus]
SRR19115553|k141_3744/Caliciviridae/521/401-230/4.652458333333334	YP_009272818.1	58.1	160	67	0	500	21	43	202	2.53e-67	216.0	521	527	92.1	30.4	YP_009272818.1 capsid protein [Duwamo virus]
SRR19115554|k141_55341/Tremovirus/544/514-424/1.3948705785123967	YP_009272812.1	57.5	179	70	2	521	3	364	542	3.33e-64	216.0	544	2694	95.4	6.6	YP_009272812.1 polyprotein [Washington bat picornavirus]
ERR3179227|k141_5813/Senecavirus/475/151-112/1.1722602752293578	YP_009553182.1	66.2	154	51	1	461	3	781	934	2.46e-64	215.0	475	1802	96.6	8.5	YP_009553182.1 RNA-dependent RNA polymerase fusion protein [Sogatella furcifera totivirus 2]
SRR19115553|k141_16914/Harkavirus/322/120-171/1.1498921551724135	YP_009551390.1	87.9	107	13	0	2	322	160	266	7.46e-70	214.0	322	345	99.7	31.0	YP_009551390.1 replication-associated protein [Fly associated circular virus 6]
SRR19115553|k141_4649/Aalivirus/501/186-243/1.1798353296703297	YP_009351892.1	61.7	167	63	1	4	501	1513	1679	6.94e-64	214.0	501	3057	99.4	5.5	YP_009351892.1 polyprotein [Pityohyphantes rubrofasciatus iflavirus]
SRR19115553|k141_7807/Potamipivirus/2248/853-688/1.6151351824817517	YP_009337019.1	31.3	463	310	4	1846	476	93	553	1.1400000000000001e-56	214.0	2248	2672	61.0	17.3	YP_009337019.1 hypothetical protein 1 [Hubei picorna-like virus 74]
SRR19115554|k141_36371/Astroviridae/1221/591-708/1.3973838655462183	YP_009329866.1	35.2	369	219	5	4	1110	84	432	1.7800000000000001e-63	213.0	1221	452	90.7	77.2	YP_009329866.1 RdRp [Wuhan large pig roundworm virus 1]
SRR15534018|k141_24256/Mamastrovirus/888/75-216/4.173837386934673	YP_009664787.1	52.0	227	86	4	207	887	1	204	8.37e-62	212.0	888	816	76.7	25.0	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR19115554|k141_42171/Ampivirus/761/69-144/1.605522347826087	NP_049374.1	48.4	246	109	5	7	738	517	746	1.13e-61	212.0	761	2858	96.2	8.0	NP_049374.1 polyprotein [Sacbrood virus]
SRR19790908|k141_38898/Tremovirus/729/681-579/2.1740985950413223	NP_620561.1	45.3	245	122	5	703	2	437	680	2.34e-62	212.0	729	874	96.3	27.9	NP_620561.1 capsid protein precursor, partial [Himetobi P virus]
SRR19115553|k141_14778/Tremovirus/635/306-411/1.3343266942148762	YP_009272812.1	52.7	207	92	2	19	633	569	771	6.1099999999999995e-62	211.0	635	2694	96.9	7.5	YP_009272812.1 polyprotein [Washington bat picornavirus]
ERR3179227|k141_1567/Tremovirus/730/174-282/1.6066436363636365	YP_009337438.1	63.2	163	57	2	236	724	723	882	1.47e-61	211.0	730	2801	67.0	5.7	YP_009337438.1 hypothetical protein [Sanxia water strider virus 9]
SRR19790908|k141_82062/Astroviridae/592/208-166/1.3068559633027523	YP_004956814.1	56.2	178	74	1	536	3	7	180	1.43e-65	210.0	592	441	90.2	39.5	YP_004956814.1 orf66 gene product [Helicoverpa zea nudivirus 2]
SRR19115554|k141_54826/Salivirus/310/157-1/3.0446293457943927	YP_009407943.1	98.1	103	2	0	310	2	702	804	1.52e-63	210.0	310	2145	99.7	4.8	YP_009407943.1 RNA-dependent RNA polymerase, partial [Lasius niger virus 1]
SRR19115553|k141_4012/Norovirus/984/921-819/2.1764567164179103	YP_009336743.1	42.4	245	139	1	969	241	613	857	1.22e-59	209.0	984	1997	74.1	12.3	YP_009336743.1 hypothetical protein 1 [Wenling crustacean virus 3]
SRR19115554|k141_144/Harkavirus/673/274-205/1.595642452830189	YP_009336572.1	54.9	184	82	1	549	1	18	201	1.04e-61	209.0	673	899	81.6	20.5	YP_009336572.1 hypothetical protein 2 [Hubei diptera virus 1]
ERR3179227|k141_17971/Harkavirus/736/75-129/1.0351803773584909	YP_009329986.1	46.1	245	115	3	2	733	53	281	5.37e-62	209.0	736	755	99.5	30.3	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]
ERR3179227|k141_21351/Aalivirus/330/258-207/1.0757949999999998	YP_008719809.1	90.9	110	10	0	330	1	349	458	5.21e-63	209.0	330	3016	100.0	3.6	YP_008719809.1 polyprotein [Halyomorpha halys virus]
SRR19115554|k141_19113/Ampivirus/513/240-165/1.6741667826086957	YP_009336629.1	56.4	172	74	1	513	1	456	627	6.19e-62	209.0	513	2823	100.0	6.1	YP_009336629.1 hypothetical protein [Hubei arthropod virus 1]
