qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR19115554|k141_16800/Rosavirus/1076/318-1041/5.481307676767677	YP_009552076.1	43.9	344	191	1	31	1062	1786	2127	9.97e-87	289.0	1076	2401	95.9	14.2	YP_009552076.1 hypothetical protein 4 [Yongsan picorna-like virus 3]
SRR19115554|k141_3198/Cosavirus/1162/24-516/4.331156279069767	YP_009342286.1	57.8	244	103	0	1	732	1548	1791	2.55e-86	289.0	1162	1794	63.0	13.6	YP_009342286.1 hypothetical protein 1 [Wuhan arthropod virus 2]
SRR19115554|k141_4770/Passerivirus/1000/807-978/1.3646199074074072	YP_009342286.1	54.6	326	143	2	3	977	909	1230	2.81e-87	289.0	1000	1794	97.5	17.9	YP_009342286.1 hypothetical protein 1 [Wuhan arthropod virus 2]
SRR30793080|k141_64230/Sakobuvirus/512/447-474/1.0099092173913042	YP_009834212.1	82.9	170	29	0	2	511	196	365	3.85e-94	288.0	512	634	99.6	26.8	YP_009834212.1 ribonucleotide reductase [Lentibacter phage vB_LenP_ICBM2]
SRR19115554|k141_6188/Astroviridae/1152/225-285/1.0887985585585584	YP_009551454.1	58.8	250	97	3	1	738	38	285	1.81e-94	286.0	1152	285	64.1	87.0	YP_009551454.1 capsid protein [Meles meles circovirus-like virus]
SRR19115554|k141_57337/Bopivirus/1820/654-1308/1.7821676642335769	YP_009330098.1	46.5	355	180	6	658	1698	1	353	6.78e-90	285.0	1820	353	57.2	100.0	YP_009330098.1 hypothetical protein 3 [Hubei sobemo-like virus 13]
SRR19115554|k141_54627/Crohivirus/466/39-459/5.021395238095239	NP_044945.1	88.7	150	17	0	17	466	425	574	1.35e-88	285.0	466	1759	96.6	8.5	NP_044945.1 replicase polyprotein [Drosophila C virus]
SRR14381429|k141_16454/Astroviridae/545/542-2/21.431514666666665	YP_009664790.1	70.0	180	54	0	542	3	230	409	1.54e-93	284.0	545	522	99.1	34.5	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR19115554|k141_17661/Astroviridae/813/744-129/1.020271266666667	YP_009330098.1	57.1	240	101	2	750	31	116	353	9.93e-94	283.0	813	353	88.6	67.4	YP_009330098.1 hypothetical protein 3 [Hubei sobemo-like virus 13]
SRR19115554|k141_29029/Rosavirus/585/522-72/5.48240505050505	YP_009336557.1	69.8	189	57	0	569	3	500	688	1.66e-87	283.0	585	1870	96.9	10.1	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]
SRR14381429|k141_35241/Ailurivirus/885/645-858/1.081568490566038	NP_620557.1	46.8	284	150	1	24	872	1233	1516	7.730000000000001e-86	283.0	885	2630	95.9	10.8	NP_620557.1 protein P1 [Acyrthosiphon pisum virus]
SRR14381429|k141_26401/Enterovirus/2871/978-78/5.096959615384615	YP_009342053.1	39.9	461	255	14	1372	8	2291	2735	7.04e-78	282.0	2871	3023	47.5	14.7	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR19115554|k141_15387/Ailurivirus/628/9-627/4.267695283018868	NP_049374.1	61.7	209	79	1	2	628	2458	2665	1.97e-86	281.0	628	2858	99.8	7.3	NP_049374.1 polyprotein [Sacbrood virus]
SRR19115554|k141_10060/Bopivirus/2449/1449-2166/1.8967645255474448	YP_009337376.1	39.5	415	234	7	1229	2446	17	423	1.29e-84	279.0	2449	441	49.7	92.3	YP_009337376.1 hypothetical protein 2 [Wenzhou sobemo-like virus 4]
SRR19115554|k141_52277/Senecavirus/804/183-531/1.9916895145631064	YP_003934934.1	51.7	265	123	3	10	795	218	480	1.9e-87	278.0	804	761	97.8	34.6	YP_003934934.1 RNA-dependent RNA polymerase [Armigeres subalbatus virus SaX06-AK20]
SRR19115554|k141_57143/Caliciviridae/3516/1017-1704/4.344888235294117	YP_009345022.1	35.3	530	318	12	1027	2607	2	509	4.53e-80	278.0	3516	615	45.0	82.6	YP_009345022.1 hypothetical protein 2 [Wuhan spider virus 4]
SRR19115554|k141_15338/Enterovirus/3085/1414-907/4.663164615384615	YP_009337104.1	24.2	1084	572	25	2778	55	96	1105	8.4e-76	277.0	3085	2458	88.3	41.1	YP_009337104.1 hypothetical protein 1 [Hubei picorna-like virus 69]
SRR19115554|k141_27973/Astroviridae/753/243-597/1.6033527333333335	YP_009337883.1	53.8	247	113	1	6	746	465	710	5.28e-86	277.0	753	964	98.4	25.5	YP_009337883.1 RNA-dependent RNA polymerase [Hubei orthoptera virus 4]
SRR19115554|k141_36877/Ailurivirus/718/3-51/1.131102290076336	YP_009612930.1	61.9	223	77	1	714	70	17	239	6.55e-93	277.0	718	286	89.8	78.0	YP_009612930.1 thymidylate synthase [Erwinia phage vB_EamM_RisingSun]
SRR19115554|k141_56148/Parechovirus/502/376-316/1.7047432110091745	YP_009342287.1	84.2	158	25	0	492	19	744	901	3.3100000000000004e-86	276.0	502	1165	94.4	13.6	YP_009342287.1 hypothetical protein 2 [Wuhan arthropod virus 2]
SRR19115554|k141_50626/Norovirus/915/792-906/2.273361343283582	YP_009552806.1	58.3	228	89	3	231	914	7	228	8.519999999999999e-91	275.0	915	298	74.8	74.5	YP_009552806.1 replication-associated protein [Odonata-associated circular virus-11]
SRR14381429|k141_32590/Crohivirus/513/93-336/1.3847777976190476	YP_009305421.1	71.2	170	49	0	3	512	1000	1169	8.050000000000001e-85	275.0	513	3050	99.4	5.6	YP_009305421.1 polyprotein [Moku virus]
SRR19115554|k141_43768/Enterovirus/509/449-149/1.9950539230769235	YP_009337877.1	72.2	169	47	0	509	3	40	208	1.12e-91	273.0	509	351	99.6	48.1	YP_009337877.1 hypothetical protein 2 [Hubei mosquito virus 2]
SRR19115554|k141_45309/Lagovirus/533/165-240/1.0632890163934423	YP_009337877.1	70.1	177	53	0	3	533	79	255	1.09e-91	273.0	533	351	99.6	50.4	YP_009337877.1 hypothetical protein 2 [Hubei mosquito virus 2]
SRR19115554|k141_25816/Harkavirus/8533/3418-2218/13.39367659574468	YP_009552715.1	26.7	1446	847	52	6197	2226	360	1714	3.2900000000000004e-72	273.0	8533	1736	46.5	78.1	YP_009552715.1 replicative protein [Halhan virus 3]
SRR19115554|k141_16635/Crohivirus/2143/1533-2115/5.234822619047619	YP_009333570.1	30.0	700	428	18	165	2141	130	808	4.62e-76	271.0	2143	2930	92.3	23.2	YP_009333570.1 hypothetical protein [Beihai picorna-like virus 66]
SRR14860598|k141_8498/Recovirus/896/165-192/1.0500269343065691	YP_009003404.1	69.3	199	61	0	891	295	457	655	9.55e-85	270.0	896	680	66.6	29.3	YP_009003404.1 LTA synthase family protein [Streptococcus thermophilus DSM 20617]
SRR14381429|k141_11299/Astroviridae/2061/2058-267/30.53134533333333	YP_003275953.1	49.2	301	139	6	2060	1176	102	394	4.16e-79	270.0	2061	731	42.9	40.1	YP_003275953.1 capsid [HMO Astrovirus A]
SRR19115554|k141_55112/Crohivirus/1345/1333-835/5.866611071428571	YP_009345021.1	36.6	432	248	10	1331	84	853	1274	1.65e-78	269.0	1345	2628	92.8	16.1	YP_009345021.1 hypothetical protein 1 [Wuhan spider virus 4]
SRR14381429|k141_7561/Parechovirus/662/212-44/1.2849080833333333	YP_007419077.1	62.8	199	73	1	662	66	235	432	5.2600000000000005e-86	268.0	662	603	90.2	32.8	YP_007419077.1 RNA-dependent RNA polymerase [Rosellinia necatrix partitivirus 2]
SRR19115554|k141_3072/Enterovirus/1338/696-1239/2.706982307692308	YP_009337376.1	43.6	330	168	5	353	1324	15	332	3.56e-84	268.0	1338	441	72.6	72.1	YP_009337376.1 hypothetical protein 2 [Wenzhou sobemo-like virus 4]
SRR19115554|k141_55909/Caliciviridae/426/93-63/1.559142763157895	NP_620564.1	98.5	131	2	0	407	15	1151	1281	6.31e-83	268.0	426	1655	92.3	7.9	NP_620564.1 nonstructural polyprotein [Black queen cell virus]
SRR14381429|k141_13596/Ailurivirus/724/45-84/1.117451	YP_010803532.1	58.6	215	87	2	724	83	606	819	6.8e-83	266.0	724	819	88.7	26.1	YP_010803532.1 eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]
SRR19115554|k141_57439/Astroviridae/2616/2292-2235/1.4793249142857143	YP_009330005.1	49.4	267	130	3	807	19	1	266	3.37e-81	266.0	2616	285	30.2	93.3	YP_009330005.1 hypothetical protein 2 [Hubei sobemo-like virus 7]
SRR19115554|k141_18991/Parechovirus/814/808-4/30.47003666666667	YP_009361997.1	47.3	275	131	3	806	3	920	1187	2.5100000000000002e-80	266.0	814	2207	98.8	12.1	YP_009361997.1 polyprotein [parechovirus D1]
SRR19115554|k141_31762/Hepatovirus/675/669-12/5.521330508474576	YP_009336612.1	59.9	227	86	2	670	5	2486	2712	1.1500000000000001e-80	265.0	675	2901	98.7	7.8	YP_009336612.1 hypothetical protein [Hubei picorna-like virus 39]
SRR19115554|k141_30712/Aphthovirus/462/399-78/1.3072271100917432	NP_066241.1	80.6	155	29	1	462	1	1114	1268	1.7699999999999998e-81	264.0	462	1906	100.0	8.1	NP_066241.1 replicase polyprotein [Acute bee paralysis virus]
SRR19115554|k141_42270/Crohivirus/551/530-23/6.585619761904762	YP_009329985.1	72.7	176	47	1	526	2	542	717	1.9500000000000003e-80	263.0	551	1701	95.3	10.3	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115554|k141_26448/Bopivirus/4245/2082-399/8.698781751824818	YP_009337399.1	27.2	832	542	17	2488	113	1183	1990	6.530000000000001e-70	263.0	4245	2631	56.0	30.7	YP_009337399.1 hypothetical protein [Wenzhou picorna-like virus 47]
SRR19115554|k141_25171/Norovirus/656/458-77/2.6256464615384614	YP_009140561.1	57.9	216	89	1	643	2	2209	2424	7.920000000000001e-80	263.0	656	2864	97.9	7.5	YP_009140561.1 putative polyprotein [Thika virus]
SRR19115554|k141_6644/Harkavirus/811/499-424/1.0339779310344828	YP_009001739.1	62.4	194	73	0	806	225	72	265	8.47e-87	262.0	811	266	71.8	72.9	YP_009001739.1 replication-associated protein [Dragonfly larvae associated circular virus-2]
SRR19115554|k141_30094/Cosavirus/548/168-492/3.38776046511628	YP_009337003.1	69.1	178	55	0	1	534	2390	2567	2.62e-80	262.0	548	2786	97.4	6.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_22087/Astroviridae/856/69-744/1.2665064666666666	YP_009337875.1	59.6	208	83	1	232	855	1	207	5.520000000000001e-85	262.0	856	381	72.9	54.3	YP_009337875.1 hypothetical protein 2 [Hubei diptera virus 14]
SRR14381429|k141_31775/Harkavirus/3148/2476-2221/1.1130304255319148	YP_009344999.1	35.6	477	272	10	3050	1665	61	517	2.23e-75	262.0	3148	558	44.0	81.9	YP_009344999.1 hypothetical protein 2 [Wuhan spider virus 9]
SRR19115554|k141_19252/Aphthovirus/589/466-91/2.737185779816514	YP_009272812.1	63.0	189	70	0	569	3	2068	2256	4.3800000000000005e-80	262.0	589	2694	96.3	7.0	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR25884681|k141_20263/Parechovirus/494/428-161/2.054996333333333	YP_009508065.1	77.9	163	36	0	490	2	242	404	2.86e-85	262.0	494	523	99.0	31.2	YP_009508065.1 RNA-dependent RNA polymerase [Cryptosporidium parvum virus 1]
SRR19115554|k141_52295/Crohivirus/1071/858-435/6.092630595238095	YP_009272812.1	54.1	242	104	3	1053	334	599	835	5.67e-77	261.0	1071	2694	67.2	8.8	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR30793080|k141_14686/Ailurivirus/568/547-22/17.028481132075473	YP_009121743.1	66.3	187	63	0	567	7	1596	1782	6.3700000000000006e-80	261.0	568	2251	98.8	8.3	YP_009121743.1 polyprotein [mischivirus C1]
SRR14381429|k141_12531/Cosavirus/835/24-717/7.468391279069769	YP_009336552.1	49.1	275	136	3	22	834	2723	2997	6.61e-78	260.0	835	3050	97.4	9.0	YP_009336552.1 hypothetical protein [Hubei tick virus 1]
SRR19115554|k141_45225/Parechovirus/824/560-2/2.9544625	YP_009336572.1	56.2	217	94	1	650	3	18	234	2.2000000000000002e-79	259.0	824	899	78.6	24.1	YP_009336572.1 hypothetical protein 2 [Hubei diptera virus 1]
SRR33769988|k141_318145/Norovirus/732/696-567/1.0221855454545454	YP_010803017.1	51.9	243	116	1	731	6	396	638	2.8800000000000003e-80	259.0	732	795	99.2	30.6	YP_010803017.1 phosphoenolpyruvate synthase [Fadolivirus algeromassiliense]
SRR19115554|k141_31727/Cardiovirus/572/27-414/1.261537027027027	NP_049374.1	64.7	190	64	2	3	566	2255	2443	1.09e-78	258.0	572	2858	98.6	6.6	NP_049374.1 polyprotein [Sacbrood virus]
SRR25884681|k141_33148/Astroviridae/1908/939-1557/1.1204876	YP_009345118.1	38.4	463	242	14	562	1908	21	454	5.93e-78	258.0	1908	478	70.6	90.8	YP_009345118.1 RdRp [Xingshan nematode virus 5]
SRR19115554|k141_17146/Kunsagivirus/1188/1002-435/1.6974269421487602	YP_009330098.1	44.9	336	173	7	1102	122	21	353	8.759999999999999e-82	257.0	1188	353	82.6	94.3	YP_009330098.1 hypothetical protein 3 [Hubei sobemo-like virus 13]
SRR14381429|k141_20335/Crohivirus/1706/525-1695/3.2624038095238093	YP_009330050.1	37.8	423	246	8	461	1696	241	657	1.28e-72	256.0	1706	3029	72.5	13.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_19759/Norovirus/1310/852-912/2.212417910447761	YP_009552773.1	47.8	268	135	5	337	1131	8	273	2.03e-81	255.0	1310	284	60.7	93.7	YP_009552773.1 replication-associated protein [Panicum ecklonii-associated virus]
SRR19115554|k141_23964/Ailurivirus/580/568-43/3.6658193396226415	NP_049374.1	63.1	187	68	1	574	14	2446	2631	1.46e-77	255.0	580	2858	96.7	6.5	NP_049374.1 polyprotein [Sacbrood virus]
SRR19115554|k141_32660/Lagovirus/5368/4486-4399/1.31094202020202	YP_001700549.1	56.1	230	100	1	3411	2722	3	231	1.2e-75	254.0	5368	231	12.9	99.1	YP_001700549.1 putative transcriptional regulator (repressor) [Salmonella phage Fels-1]
SRR14381429|k141_29302/Crohivirus/1451/1379-959/4.387155714285714	YP_009330050.1	32.4	479	294	10	1400	30	610	1080	5.5700000000000006e-73	254.0	1451	3029	94.5	15.5	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_57447/Caliciviridae/2408/2304-2400/1.9203493333333332	YP_010052916.1	81.0	147	28	0	2000	1560	1	147	9.03e-79	253.0	2408	147	18.3	100.0	YP_010052916.1 hypothetical protein KE335_gp29 [Aeromonas phage 2_D05]
SRR19115554|k141_11746/Rosavirus/660/657-198/4.340391414141414	YP_009329985.1	58.0	207	86	1	658	38	550	755	1.33e-76	253.0	660	1701	94.1	12.1	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR14381429|k141_8476/Crohivirus/1966/1258-553/2.3760591666666664	YP_009330050.1	37.5	421	250	7	1238	3	241	657	1.6300000000000002e-70	253.0	1966	3029	62.9	13.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_39148/Caliciviridae/3253/670-583/1.5437145714285714	YP_010052916.1	81.6	147	27	0	910	1350	1	147	3.0200000000000002e-77	253.0	3253	147	13.6	100.0	YP_010052916.1 hypothetical protein KE335_gp29 [Aeromonas phage 2_D05]
SRR19115554|k141_44343/Aphthovirus/2429/789-831/1.2593482407407406	YP_009832872.1	36.8	413	244	9	1058	2257	4	412	7.22e-75	252.0	2429	416	49.4	98.3	YP_009832872.1 portal protein [Staphylococcus phage SA7]
SRR14381429|k141_9267/Crohivirus/5555/579-975/6.299296785714286	YP_009407937.1	22.0	1656	1082	50	502	5157	716	2265	4.820000000000001e-66	252.0	5555	2297	83.8	67.5	YP_009407937.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 4]
SRR19115554|k141_39938/Passerivirus/635/542-134/3.89748287037037	YP_009272812.1	55.8	215	90	2	635	6	1420	1634	2.56e-76	252.0	635	2694	99.2	8.0	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR25884681|k141_22864/Cosavirus/617/455-152/2.973956395348837	YP_009337870.1	57.1	205	85	2	616	2	246	447	1.0300000000000001e-80	252.0	617	534	99.7	37.8	YP_009337870.1 RdRp [Hubei diptera virus 17]
SRR19115554|k141_41876/Oscivirus/1716/825-369/2.6613540217391307	YP_009337869.1	43.7	293	160	3	893	21	3	292	1.88e-77	252.0	1716	382	50.9	75.9	YP_009337869.1 RdRp [Wenzhou shrimp virus 9]
SRR14381429|k141_7484/Astroviridae/526/6-519/18.59602	YP_009664787.1	66.7	171	57	0	1	513	614	784	1.23e-78	252.0	526	816	97.5	21.0	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR25884871|k141_612174/Passerivirus/531/309-15/2.5795275925925925	YP_002790880.2	67.6	176	55	1	530	3	312	485	1.21e-76	251.0	531	3390	99.4	5.1	YP_002790880.2 putative structural polyprotein [Solenopsis invicta virus 3]
SRR19115554|k141_58389/Kobuvirus/1373/501-876/1.7238075333333331	YP_010805777.1	45.0	282	144	4	43	879	9	282	1.59e-79	251.0	1373	304	61.0	90.1	YP_010805777.1 replication-associated protein [Army ant associated cyclovirus 1]
SRR14381429|k141_35630/Astroviridae/1794/1734-3/38.88828933333333	YP_009047247.1	32.3	585	369	11	1732	38	13	590	8.000000000000001e-72	250.0	1794	861	94.5	67.1	YP_009047247.1 ORF1A nonstructural polyprotein [Bovine astrovirus CH13]
SRR19115554|k141_2009/Hepatovirus/401/33-354/1.935628474576271	YP_001040002.1	85.7	133	19	0	1	399	1760	1892	2.47e-76	248.0	401	1900	99.5	7.0	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]
SRR25884871|k141_381584/Sapovirus/904/895-859/1.251383863636364	YP_002790880.2	41.6	308	169	9	904	2	1373	1676	2.1800000000000002e-73	248.0	904	3390	99.9	9.0	YP_002790880.2 putative structural polyprotein [Solenopsis invicta virus 3]
SRR19115554|k141_1674/Bopivirus/703/697-37/3.943563503649636	YP_009336612.1	48.9	233	118	1	701	6	2291	2523	6.17e-74	246.0	703	2901	99.0	8.0	YP_009336612.1 hypothetical protein [Hubei picorna-like virus 39]
SRR19115554|k141_13561/Oscivirus/929/153-708/5.47854347826087	YP_009344960.1	58.2	237	98	1	1	708	2760	2996	1.82e-72	246.0	929	3021	76.2	7.8	YP_009344960.1 polyprotein [Helicoverpa armigera iflavirus]
SRR19115554|k141_40921/Crohivirus/8577/6912-8403/7.589270238095238	YP_009047186.1	27.6	800	518	26	6139	8496	1323	2075	1.05e-63	246.0	8577	2081	27.5	36.2	YP_009047186.1 VP2 [Drosophila subobscura Nora virus]
SRR19115554|k141_55075/Norovirus/2214/243-192/1.5890816417910447	YP_009109685.1	44.8	268	141	3	822	19	1	261	2.21e-74	245.0	2214	284	36.3	91.9	YP_009109685.1 replication-associated protein [Circoviridae 19 LDMD-2013]
SRR19115554|k141_10647/Hepatovirus/561/6-321/3.3720003389830504	YP_009329985.1	63.6	184	62	1	3	554	591	769	2.4699999999999997e-74	245.0	561	1701	98.4	10.5	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115554|k141_3607/Crohivirus/727/27-435/2.623360714285714	YP_009351892.1	73.0	159	43	0	23	499	668	826	5.55e-73	244.0	727	3057	65.6	5.2	YP_009351892.1 polyprotein [Pityohyphantes rubrofasciatus iflavirus]
SRR19115554|k141_53455/Hepatovirus/6489/3828-3243/3.1193169491525423	YP_009336529.1	23.0	1662	922	50	4865	426	217	1702	4.34e-63	243.0	6489	3001	68.4	49.5	YP_009336529.1 hypothetical protein [Hubei picorna-like virus 44]
SRR19115554|k141_50392/Hepatovirus/1488/210-1155/2.9178525423728816	YP_009337269.1	36.1	399	243	6	9	1184	1630	2023	5.28e-69	243.0	1488	2585	79.0	15.2	YP_009337269.1 hypothetical protein 1 [Hubei picorna-like virus 55]
SRR14381429|k141_100/Kobuvirus/1081/12-981/3.6663706666666656	YP_009336552.1	38.6	376	209	6	10	1080	2454	2826	1.21e-70	243.0	1081	3050	99.1	12.2	YP_009336552.1 hypothetical protein [Hubei tick virus 1]
SRR19115554|k141_54948/Crohivirus/2037/1737-873/9.519156547619048	YP_009272817.1	35.4	444	264	9	2033	729	19	448	6.55e-70	243.0	2037	647	64.1	66.5	YP_009272817.1 RNA-dependent RNA polymerase [Duwamo virus]
SRR14381429|k141_33988/Astroviridae/441/438-6/17.423404666666666	YP_009664789.1	79.5	146	30	0	439	2	162	307	1.33e-75	243.0	441	850	99.3	17.2	YP_009664789.1 capsid protein precursor [Mamastrovirus 18]
SRR19115554|k141_51630/Kobuvirus/1339/943-502/1.3872089333333333	YP_009237526.1	49.2	250	120	4	1315	575	31	276	4.1e-76	242.0	1339	290	55.3	84.8	YP_009237526.1 replication associated protein [Lake Sarah-associated circular virus-14]
SRR19115554|k141_54260/Oscivirus/840/369-696/2.269361956521739	YP_009330084.1	47.8	251	126	3	76	825	1	247	1.87e-76	241.0	840	433	89.3	57.0	YP_009330084.1 hypothetical protein 2 [Hubei sobemo-like virus 29]
SRR14381429|k141_9333/Crohivirus/1240/802-382/4.489079761904762	YP_009330050.1	33.6	420	257	7	1238	30	466	880	1.3599999999999998e-68	239.0	1240	3029	97.5	13.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_2119/Hepatovirus/639/3-363/4.05475906779661	YP_001040002.1	85.3	129	19	0	1	387	510	638	1.0000000000000001e-71	239.0	639	1900	60.6	6.8	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]
SRR19115554|k141_10324/Cosavirus/643/180-567/4.218995697674419	YP_009337018.1	56.0	209	91	1	2	625	1334	1542	2.71e-71	238.0	643	2953	97.0	7.1	YP_009337018.1 hypothetical protein [Hubei picorna-like virus 48]
SRR19115554|k141_1939/Norovirus/1226/579-624/1.932671791044776	YP_009109685.1	42.8	269	149	2	20	826	5	268	6.94e-75	237.0	1226	284	65.8	93.0	YP_009109685.1 replication-associated protein [Circoviridae 19 LDMD-2013]
SRR30793080|k141_54573/Astroviridae/5506/4045-3631/2.753790533333333	YP_009831980.1	63.0	181	58	2	3107	2592	1	181	1.1699999999999999e-68	236.0	5506	288	9.4	62.8	YP_009831980.1 endolysin [Aeribacillus phage AP45]
SRR19115554|k141_2145/Caliciviridae/384/45-171/2.1634402500000003	YP_009140561.1	90.9	121	11	0	22	384	2285	2405	4.1300000000000003e-72	236.0	384	2864	94.5	4.2	YP_009140561.1 putative polyprotein [Thika virus]
SRR19115554|k141_58367/Crohivirus/2335/1840-1633/1.2137841666666664	YP_009551453.1	45.3	320	154	9	2258	1311	33	335	4.07e-70	236.0	2335	343	40.6	88.3	YP_009551453.1 REP [Meles meles circovirus-like virus]
SRR19115554|k141_13892/Crohivirus/5412/891-1731/8.151365	YP_009342325.1	32.6	512	325	11	300	1796	2126	2630	6.999999999999999e-61	236.0	5412	3700	27.7	13.6	YP_009342325.1 hypothetical protein [Wuhan house centipede virus 3]
SRR19115554|k141_47772/Harkavirus/555/537-3/4.97735244680851	YP_009221981.1	60.5	185	71	1	554	6	1548	1732	5.29e-71	236.0	555	1826	98.9	10.1	YP_009221981.1 nonstructural polyprotein [Goose dicistrovirus]
SRR19115554|k141_50268/Astroviridae/678/276-630/2.7445350666666664	YP_009346039.1	46.2	234	113	1	14	676	159	392	7.419999999999999e-74	236.0	678	561	97.8	41.7	YP_009346039.1 RdRp [Wuhan insect virus 22]
SRR19115554|k141_48614/Crohivirus/866/791-374/4.2602119047619045	YP_009140562.1	44.1	272	149	2	866	54	1423	1692	3.5999999999999997e-69	235.0	866	3057	93.9	8.8	YP_009140562.1 putative polyprotein [La Jolla virus]
SRR19115554|k141_41776/Bopivirus/647/428-86/1.4774226277372264	YP_009337003.1	57.9	216	89	2	647	3	2210	2424	2.45e-70	235.0	647	2786	99.7	7.7	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_51329/Poecivirus/774/210-771/2.977348487394958	NP_049374.1	46.3	242	130	0	49	774	1232	1473	2.26e-69	234.0	774	2858	93.8	8.5	NP_049374.1 polyprotein [Sacbrood virus]
SRR19115554|k141_31775/Hepatovirus/359/356-2/19.68668813559322	YP_009505614.1	94.1	119	7	0	359	3	1127	1245	1.81e-71	234.0	359	2198	99.4	5.4	YP_009505614.1 polyprotein [Bat hepatovirus BUO2BF86Colafr2010]
SRR19115554|k141_13828/Astroviridae/653/578-56/1.6650138666666665	YP_009346039.1	51.4	220	104	1	653	3	217	436	4.27e-73	234.0	653	561	99.7	39.2	YP_009346039.1 RdRp [Wuhan insect virus 22]
SRR19115554|k141_43295/Crohivirus/609/588-114/6.111463333333333	YP_009315870.1	53.7	227	81	4	609	1	615	841	5.22e-70	234.0	609	1967	100.0	11.5	YP_009315870.1 polymerase polyprotein [Mosquito dicistrovirus]
SRR19115554|k141_11645/Megrivirus/666/534-60/1.22877992481203	YP_009272812.1	53.0	215	100	1	664	23	856	1070	2.6699999999999997e-69	233.0	666	2694	96.4	8.0	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR14381429|k141_28117/Crohivirus/662/6-243/2.366609761904762	YP_009330055.1	48.9	219	110	2	4	660	179	395	1.39e-69	233.0	662	2760	99.2	7.9	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]
SRR14381429|k141_3305/Crohivirus/1249/697-220/4.681415476190476	YP_009330050.1	32.9	432	270	7	1249	5	402	830	1.52e-66	233.0	1249	3029	99.7	14.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_57010/Kobuvirus/1177/15-912/2.0751092	YP_009272812.1	40.2	343	186	8	15	1013	765	1098	1.28e-66	232.0	1177	2694	84.9	12.4	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_17934/Megrivirus/608/485-38/1.1358214285714283	YP_009272812.1	52.0	196	94	0	590	3	1287	1482	2.4e-69	232.0	608	2694	96.7	7.3	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_22682/Harkavirus/768/765-57/6.563632978723404	YP_009315888.1	45.7	256	133	3	764	15	2908	3163	4.48e-68	231.0	768	3214	97.7	8.0	YP_009315888.1 polyprotein [Burke-Gilman virus]
SRR19115554|k141_57327/Cosavirus/1063/222-957/3.971318953488373	YP_009336787.1	36.0	347	210	4	27	1049	1743	2083	9.769999999999999e-67	231.0	1063	3290	96.2	10.4	YP_009336787.1 hypothetical protein [Wenzhou picorna-like virus 46]
SRR19115554|k141_29865/Avisivirus/387/33-378/1.7372591304347824	YP_008888536.1	83.6	128	21	0	2	385	59	186	4.27e-71	230.0	387	838	99.2	15.3	YP_008888536.1 structural protein [Formica exsecta virus 1]
SRR19115554|k141_32966/Harkavirus/1476/1254-465/10.344171702127658	YP_009333571.1	37.2	393	229	6	1469	321	2125	2509	1.4700000000000001e-64	230.0	1476	2536	77.8	15.2	YP_009333571.1 hypothetical protein 1 [Beihai sea slater virus 2]
SRR14381429|k141_846/Crohivirus/2153/350-50/1.8810085714285711	YP_009330050.1	26.0	693	441	16	1988	51	928	1595	2.07e-62	230.0	2153	3029	90.0	22.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14860598|k141_25257/Astroviridae/65715/14799-14580/1.1077443333333332	YP_516202.1	48.0	244	125	2	48863	48138	4	247	1.25e-64	229.0	65715	334	1.1	73.1	YP_516202.1 transposase [Sodalis phage phiSG1]
