qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR19115554|k141_45254/Livupivirus/517/411-450/4.074277368421052	YP_009859311.1	64.6	164	57	1	21	512	377	539	1.92e-67	217.0	517	566	95.2	28.8	YP_009859311.1 major head protein [Escherichia phage EC6098]
SRR19115554|k141_22245/Aphthovirus/908/830-332/2.99	YP_009345054.1	53.8	199	92	0	867	271	1812	2010	1.11e-62	217.0	908	2189	65.7	9.1	YP_009345054.1 hypothetical protein 1 [Wuhan millipede virus 3]
SRR19115554|k141_5418/Limnipivirus/2038/1098-1140/1.1017233333333334	YP_009221981.1	29.6	548	313	13	440	2038	23	512	6.690000000000001e-58	216.0	2038	1826	78.5	26.8	YP_009221981.1 nonstructural polyprotein [Goose dicistrovirus]
SRR19115554|k141_8924/Harkavirus/384/285-6/2.1260948936170214	YP_008888535.1	83.5	127	21	0	383	3	1491	1617	2.89e-65	216.0	384	1938	99.2	6.6	YP_008888535.1 non-structural polyprotein [Formica exsecta virus 1]
SRR14381429|k141_12021/Harkavirus/849/840-90/7.875635106382978	NP_853560.2	43.0	272	152	3	849	40	2558	2828	1.5e-62	216.0	849	2893	95.4	9.4	NP_853560.2 polyprotein [Deformed wing virus]
SRR19115554|k141_54437/Crohivirus/544/511-115/3.824290476190476	YP_009272812.1	57.5	179	70	2	521	3	364	542	3.33e-64	216.0	544	2694	95.4	6.6	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR30793080|k141_56790/Norovirus/639/210-168/2.0158302985074625	YP_009116906.1	48.6	212	103	2	637	2	44	249	1.81e-69	216.0	639	271	99.5	76.0	YP_009116906.1 replication-associated protein [Sewage-associated circular DNA virus-21]
SRR14381429|k141_3579/Crohivirus/1390/114-516/4.402111547619048	YP_009330050.1	29.1	481	311	10	12	1388	579	1051	7.159999999999999e-60	215.0	1390	3029	99.1	15.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_23339/Enterovirus/654/390-585/1.491062	YP_010805789.1	47.1	225	112	4	1	654	2	226	4.4e-69	215.0	654	270	100.0	83.3	YP_010805789.1 replication associated protein [Calfel virus LSF17_cyc102]
SRR30793080|k141_63467/Cosavirus/357/354-3/20.58558139534884	YP_009121761.1	86.4	118	16	0	356	3	171	288	4e-69	214.0	357	364	99.2	32.4	YP_009121761.1 2C [mischivirus C1]
SRR19115554|k141_57733/Hepatovirus/463/445-28/3.890011694915254	YP_001040002.1	62.8	148	55	0	451	8	1702	1849	1.91e-63	213.0	463	1900	95.9	7.8	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]
SRR19115554|k141_19954/Oscivirus/410/93-372/1.1287219565217392	YP_009330069.1	70.4	135	40	0	5	409	12	146	1.77e-68	213.0	410	379	98.8	35.6	YP_009330069.1 hypothetical protein 2 [Hubei sobemo-like virus 33]
SRR19115554|k141_53552/Oscivirus/790/625-427/1.2764181521739133	YP_009330003.1	41.2	257	150	1	779	9	12	267	1.74e-66	213.0	790	374	97.6	68.4	YP_009330003.1 hypothetical protein 2 [Hubei sobemo-like virus 46]
SRR19115554|k141_50573/Crohivirus/513/39-498/5.3579984523809525	YP_009336612.1	57.1	163	70	0	9	497	1257	1419	3.67e-63	213.0	513	2901	95.3	5.6	YP_009336612.1 hypothetical protein [Hubei picorna-like virus 39]
SRR19115554|k141_31675/Crohivirus/1221/468-789/2.7373958333333333	YP_009329866.1	35.2	369	219	5	4	1110	84	432	1.7800000000000001e-63	213.0	1221	452	90.7	77.2	YP_009329866.1 RdRp [Wuhan large pig roundworm virus 1]
SRR14381429|k141_11066/Oscivirus/804/90-678/4.301361956521739	YP_009330050.1	45.5	233	126	1	22	717	2796	3028	2.6399999999999997e-61	212.0	804	3029	86.6	7.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_45530/Harkavirus/761/48-369/2.5433755319148936	NP_049374.1	48.4	246	109	5	7	738	517	746	1.13e-61	212.0	761	2858	96.2	8.0	NP_049374.1 polyprotein [Sacbrood virus]
SRR14381429|k141_28286/Oscivirus/889/99-687/4.165008369565218	YP_009330050.1	44.4	241	129	2	8	727	2792	3028	1.29e-60	211.0	889	3029	81.0	7.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_43335/Crohivirus/708/660-495/1.7419042857142857	YP_009336859.1	48.8	215	107	3	707	69	370	583	1.04e-62	211.0	708	758	90.3	28.2	YP_009336859.1 hypothetical protein 2 [Hubei toti-like virus 15]
SRR14381429|k141_36303/Limnipivirus/1059/903-837/1.015281463414634	YP_009015555.1	40.7	366	192	9	2	1057	99	453	1.1899999999999999e-61	211.0	1059	656	99.7	54.1	YP_009015555.1 DNA topoisomerase II large subunit [Bacillus phage G]
SRR19115554|k141_29083/Hepatovirus/1860/381-1824/3.571710169491525	YP_009342053.1	30.4	582	347	18	238	1857	2119	2684	6.48e-57	211.0	1860	3023	87.1	18.7	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR19115554|k141_54157/Crohivirus/310/283-1/5.382475595238095	YP_009407943.1	98.1	103	2	0	310	2	702	804	1.52e-63	210.0	310	2145	99.7	4.8	YP_009407943.1 RNA-dependent RNA polymerase, partial [Lasius niger virus 1]
SRR30793080|k141_2681/Megrivirus/1089/792-357/1.0109216541353383	YP_009551962.1	46.7	261	118	7	1089	337	541	790	2.29e-60	210.0	1089	802	69.1	31.2	YP_009551962.1 coat protein [Cherry virus Trakiya]
SRR19115554|k141_27079/Hepatovirus/727/595-64/3.670953983050847	YP_009342254.1	46.9	239	125	2	719	6	1756	1993	1.1699999999999999e-60	209.0	727	2243	98.2	10.6	YP_009342254.1 hypothetical protein 1 [Wuhan arthropod virus 3]
SRR19115554|k141_18688/Crohivirus/513/369-18/3.0511798809523807	YP_009336629.1	56.4	172	74	1	513	1	456	627	6.19e-62	209.0	513	2823	100.0	6.1	YP_009336629.1 hypothetical protein [Hubei arthropod virus 1]
SRR19115554|k141_170/Harkavirus/673/274-205/1.595642452830189	YP_009336572.1	54.9	184	82	1	549	1	18	201	1.04e-61	209.0	673	899	81.6	20.5	YP_009336572.1 hypothetical protein 2 [Hubei diptera virus 1]
SRR14381429|k141_32707/Oscivirus/886/787-199/4.250701086956522	YP_009330050.1	44.0	241	130	2	879	160	2792	3028	5.81e-60	209.0	886	3029	81.3	7.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_27794/Kunsagivirus/1345/634-361/1.5813225619834712	YP_009329882.1	34.6	416	229	16	1239	91	58	463	2.47e-61	209.0	1345	470	85.4	86.4	YP_009329882.1 RdRp [Wuhan insect virus 23]
SRR19115554|k141_24401/Harkavirus/418/367-298/1.0253330534351146	YP_010719645.1	72.7	139	37	1	3	416	28	166	1.16e-65	208.0	418	440	99.0	31.6	YP_010719645.1 putative terminase large subunit [Pseudomonas phage vB_PaeS_PAJD-1]
SRR19115554|k141_55589/Hepatovirus/333/321-6/8.53994533898305	YP_009505614.1	89.1	110	12	0	331	2	910	1019	1.31e-62	208.0	333	2198	99.1	5.0	YP_009505614.1 polyprotein [Bat hepatovirus BUO2BF86Colafr2010]
SRR19115554|k141_6595/Crohivirus/422/18-234/1.138297738095238	YP_001040002.1	89.6	106	11	0	1	318	1795	1900	3.3e-62	208.0	422	1900	75.4	5.6	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]
SRR19115554|k141_40077/Harkavirus/352/319-31/1.382017659574468	YP_008888535.1	86.3	117	16	0	351	1	495	611	3.26e-62	207.0	352	1938	99.7	6.0	YP_008888535.1 non-structural polyprotein [Formica exsecta virus 1]
SRR19115554|k141_48695/Crohivirus/3229/1465-964/3.9660376190476185	YP_009337399.1	32.3	421	269	6	2156	921	80	493	4.54e-53	207.0	3229	2631	38.3	15.7	YP_009337399.1 hypothetical protein [Wenzhou picorna-like virus 47]
SRR30793080|k141_52059/Vesivirus/1477/625-568/1.1062199056603774	NP_046553.1	33.5	367	232	7	17	1099	175	535	2.0500000000000002e-59	207.0	1477	545	73.3	66.2	NP_046553.1 integrase [Bacillus phage SPBc2]
SRR19115554|k141_29147/Crohivirus/1263/390-705/1.6903665476190477	YP_009329867.1	37.0	346	203	5	1	1035	108	439	3.0199999999999997e-61	207.0	1263	452	81.9	73.5	YP_009329867.1 RdRp [Xinzhou partiti-like virus 1]
SRR14381429|k141_16592/Oscivirus/759/6-570/4.052127717391305	YP_009330050.1	49.3	203	102	1	10	615	2826	3028	2.1700000000000003e-59	206.0	759	3029	79.8	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14860598|k141_25575/Avisivirus/313/199-172/1.1525490825688074	YP_009910000.1	97.1	103	3	0	311	3	34	136	1.95e-65	206.0	313	464	98.7	22.2	YP_009910000.1 alpha/beta hydrolase [Escherichia phage 2G7b]
SRR14381429|k141_3143/Ampivirus/605/572-41/4.296625163934427	YP_009337416.1	51.0	204	96	3	605	3	326	528	5.31e-61	206.0	605	845	99.7	24.0	YP_009337416.1 hypothetical protein 2 [Hubei picorna-like virus 79]
SRR14381429|k141_32158/Oscivirus/789/18-609/4.346566304347826	YP_009330050.1	46.7	214	113	1	1	639	2814	3027	2.27e-59	206.0	789	3029	81.0	7.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_23245/Rosavirus/764/183-684/2.346258080808081	YP_009330010.1	44.6	251	137	2	1	750	16	265	6.0300000000000005e-64	206.0	764	371	98.2	67.4	YP_009330010.1 hypothetical protein 2 [Hubei sobemo-like virus 10]
SRR25884871|k141_125032/Cosavirus/316/313-28/3.672114767441861	YP_009380528.1	96.2	104	4	0	314	3	1620	1723	1.22e-61	205.0	316	2000	98.7	5.2	YP_009380528.1 P1 [Aphis glycines virus 3]
SRR14381429|k141_26827/Oscivirus/756/744-165/4.086642065217392	YP_009330050.1	47.4	209	109	1	756	133	2819	3027	3.88e-59	205.0	756	3029	82.5	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR30793080|k141_4354/Enterovirus/1031/560-305/1.1048365384615386	YP_009109643.1	41.4	278	145	6	1026	226	4	274	2.5e-63	205.0	1031	282	77.7	96.1	YP_009109643.1 replication-associated protein [Circoviridae 5 LDMD-2013]
SRR14381429|k141_8453/Oscivirus/676/9-600/4.459411413043478	YP_009330050.1	47.4	211	110	1	2	631	2817	3027	1.4600000000000002e-59	205.0	676	3029	93.2	7.0	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_17819/Hepatovirus/630/180-3/2.0778833898305087	YP_009337003.1	50.2	211	102	3	630	4	308	517	6.11e-60	205.0	630	2786	99.5	7.5	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR30793080|k141_76613/Cosavirus/1555/517-487/1.1073288181818182	YP_009275297.1	39.9	283	167	2	1549	707	1229	1510	1.22e-55	204.0	1555	1511	54.2	18.7	YP_009275297.1 glycerophosphoryl diester phosphodiesterase [Bacillus phage Shbh1]
SRR19115554|k141_6907/Passerivirus/456/15-66/1.0357499115044249	YP_009272812.1	64.4	146	52	0	1	438	916	1061	2.23e-60	204.0	456	2694	96.1	5.4	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR14381429|k141_1003/Oscivirus/807/795-219/4.096706521739131	YP_009330050.1	47.6	210	109	1	801	175	2819	3028	1.31e-58	204.0	807	3029	77.7	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_12048/Astroviridae/413/177-333/9.459789075630251	YP_009664790.1	68.6	137	43	0	1	411	245	381	1.55e-63	204.0	413	522	99.5	26.2	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR30793080|k141_114947/Harkavirus/440/156-222/1.188124224137931	YP_009116902.1	67.2	134	44	0	5	406	131	264	8.72e-66	203.0	440	266	91.4	50.4	YP_009116902.1 replication-associated protein [Sewage-associated circular DNA virus-19]
SRR14381429|k141_11042/Oscivirus/722/710-128/4.272247826086956	YP_009330050.1	47.6	210	109	1	714	88	2819	3028	8.670000000000001e-59	203.0	722	3029	86.8	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_4257/Hepatovirus/539/521-59/4.558306186440678	YP_009337003.1	53.9	178	82	0	539	6	2495	2672	1.2e-59	203.0	539	2786	99.1	6.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_39230/Rosavirus/882/582-633/1.5136237142857143	YP_009342306.1	43.7	231	130	0	182	874	157	387	1.61e-59	202.0	882	584	78.6	39.6	YP_009342306.1 hypothetical protein 1 [Wuhan arthropod virus 4]
SRR19115554|k141_54977/Hepatovirus/404/308-26/1.7951260169491523	YP_009342337.1	77.6	125	28	0	386	12	495	619	2.7399999999999997e-60	202.0	404	2914	92.8	4.3	YP_009342337.1 hypothetical protein [Wuhan fly virus 4]
SRR19115554|k141_50006/Teschovirus/496/391-79/1.1042542142857144	YP_009513239.1	64.6	158	55	1	496	23	1620	1776	1.7400000000000002e-59	202.0	496	2153	95.6	7.3	YP_009513239.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 2]
SRR19115554|k141_50860/Oscivirus/658/628-292/1.973531195652174	YP_009337869.1	46.4	209	112	0	648	22	60	268	4.11e-62	201.0	658	382	95.3	54.7	YP_009337869.1 RdRp [Wenzhou shrimp virus 9]
SRR19115554|k141_3622/Limnipivirus/701/111-663/3.743176724137932	YP_009337339.1	42.2	232	126	1	6	701	246	469	4.28e-58	201.0	701	2872	99.3	7.8	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]
SRR14381429|k141_29159/Oscivirus/775/763-190/3.9259719565217392	YP_009330050.1	48.5	202	103	1	760	158	2826	3027	1.94e-57	200.0	775	3029	77.8	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_15856/Enterovirus/743/129-324/1.794681846153846	YP_009551679.1	47.7	193	101	0	9	587	104	296	1.23e-61	199.0	743	322	77.9	59.9	YP_009551679.1 replicase [Apteryx rowi circovirus-like virus]
SRR14381429|k141_4374/Enterovirus/2466/1494-2301/3.5812861538461536	YP_009111311.1	29.5	485	313	14	1030	2466	2201	2662	4.86e-51	198.0	2466	3006	58.3	15.4	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]
SRR14381429|k141_25830/Oscivirus/750/747-180/3.3986217391304354	YP_009330050.1	48.3	201	103	1	750	151	2827	3027	9.34e-57	198.0	750	3029	80.0	6.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_46037/Sicinivirus/396/165-201/1.2245860294117648	YP_009336856.1	79.5	127	26	0	16	396	128	254	5.48e-61	198.0	396	536	96.2	23.7	YP_009336856.1 hypothetical protein 1 [Sanxia sobemo-like virus 4]
SRR14381429|k141_3037/Crohivirus/1101/1077-21/5.257347619047619	YP_009330050.1	32.9	374	239	5	1100	6	383	753	3.0799999999999998e-55	198.0	1101	3029	99.5	12.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_27643/Crohivirus/1166/962-542/4.523318571428572	YP_009330050.1	33.3	354	216	6	1164	154	548	898	5.91e-55	198.0	1166	3029	86.7	11.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_5475/Bopivirus/839/504-732/1.2029639416058395	YP_009551384.1	43.9	253	125	8	117	839	3	250	1.1499999999999999e-60	197.0	839	326	86.2	76.1	YP_009551384.1 replication-associated protein [False black widow spider associated circular virus 1]
SRR19115554|k141_4605/Kunsagivirus/1422/525-357/1.4952578512396697	YP_009021241.1	41.2	262	132	8	990	217	3	246	5.0200000000000004e-58	197.0	1422	332	54.4	73.5	YP_009021241.1 replication-associated protein [Dragonfly circularisvirus]
SRR19115554|k141_53530/Crohivirus/844/763-265/2.739145595238095	YP_009337003.1	39.9	263	144	5	787	14	138	391	5.04e-56	197.0	844	2786	91.7	9.1	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_2760/Crohivirus/1397/941-146/6.331877023809524	YP_009337399.1	29.6	486	281	12	1304	3	1315	1791	8.81e-54	197.0	1397	2631	93.2	18.1	YP_009337399.1 hypothetical protein [Wenzhou picorna-like virus 47]
SRR19115554|k141_57292/Hepatovirus/549/378-36/1.7176812711864409	YP_009342286.1	55.1	176	74	2	546	19	1308	1478	1.4200000000000001e-57	197.0	549	1794	96.2	9.5	YP_009342286.1 hypothetical protein 1 [Wuhan arthropod virus 2]
SRR19115554|k141_35759/Tottorivirus/448/138-351/1.0862673809523808	YP_009551453.1	63.7	146	53	0	11	448	112	257	1.66e-62	197.0	448	343	97.8	42.6	YP_009551453.1 REP [Meles meles circovirus-like virus]
SRR14381429|k141_6847/Enterovirus/1154/1004-218/4.405840384615384	YP_009342053.1	37.2	379	216	14	1121	6	2321	2684	1.31e-54	197.0	1154	3023	96.7	12.0	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_21379/Oscivirus/976/973-406/3.324562826086957	YP_009330050.1	48.3	201	103	1	976	377	2827	3027	2.16e-55	197.0	976	3029	61.5	6.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_6602/Kunsagivirus/1640/363-738/1.1652636363636364	YP_009337351.1	30.4	460	293	10	108	1469	243	681	8.45e-53	197.0	1640	2920	83.0	15.0	YP_009337351.1 hypothetical protein [Hubei picorna-like virus 65]
SRR14381429|k141_7702/Crohivirus/521/509-125/3.493969285714285	YP_009336575.1	56.0	182	70	1	519	4	340	521	3.43e-57	196.0	521	3061	99.0	5.9	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR19115554|k141_5750/Cosavirus/387/99-378/3.322646395348837	YP_009337003.1	72.9	129	35	0	1	387	2413	2541	3.1800000000000002e-58	196.0	387	2786	100.0	4.6	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR30793080|k141_108943/Gallivirus/943/96-120/1.016869801980198	YP_009100931.1	39.9	291	168	4	23	895	157	440	4.09e-56	196.0	943	765	92.6	37.1	YP_009100931.1 tail fiber protein [Idiomarinaceae phage 1N2-2]
SRR14381429|k141_30657/Potamipivirus/360/234-177/1.014231282051282	YP_009292159.1	83.2	119	20	0	2	358	279	397	1.21e-60	196.0	360	534	99.2	22.3	YP_009292159.1 hypothetical protein BIZ78_gp194 [Erwinia phage vB_EamM_Caitlin]
SRR19115554|k141_17450/Harkavirus/519/15-375/3.929357446808511	YP_009336612.1	55.0	171	77	0	2	514	2680	2850	3.2900000000000003e-57	196.0	519	2901	98.8	5.9	YP_009336612.1 hypothetical protein [Hubei picorna-like virus 39]
SRR19115554|k141_35765/Gallivirus/2940/1167-1119/1.0063379090909093	YP_001429805.1	28.5	529	341	10	26	1558	61	570	3.21e-52	196.0	2940	577	52.1	88.4	YP_001429805.1 RecJ-like ssDNA exonuclease [Bacillus phage 0305phi8-36]
SRR19115554|k141_33912/Bopivirus/527/509-149/2.130392189781022	YP_009336612.1	52.0	175	84	0	527	3	2290	2464	2.71e-57	196.0	527	2901	99.6	6.0	YP_009336612.1 hypothetical protein [Hubei picorna-like virus 39]
SRR19115554|k141_18148/Enterovirus/678/408-567/1.4283793846153847	YP_009506310.1	55.8	154	68	0	217	678	94	247	1.7699999999999998e-61	196.0	678	276	68.1	55.8	YP_009506310.1 replication-associated protein [Dragonfly associated cyclovirus 6]
SRR19115554|k141_29066/Crohivirus/803/755-590/1.702453214285714	YP_009143313.1	47.8	203	104	2	802	200	270	472	3.38e-57	196.0	803	659	75.1	30.8	YP_009143313.1 RNA-dependent RNA polymerase [Camponotus yamaokai virus]
SRR14381429|k141_5787/Oscivirus/609/51-591/4.073261195652175	YP_009330050.1	49.5	194	97	1	22	600	2808	3001	1.4700000000000001e-56	195.0	609	3029	95.1	6.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR30793080|k141_63037/Aquamavirus/382/192-216/1.0333255140186917	YP_001272571.1	96.0	100	4	0	82	381	1	100	3.74e-64	195.0	382	165	78.5	60.6	YP_001272571.1 endolysin [Enterobacteria phage cdtI]
SRR14381429|k141_23170/Crohivirus/1190/902-230/2.4638414285714285	YP_009330050.1	40.4	314	171	7	915	4	241	548	8.57e-54	195.0	1190	3029	76.6	10.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_9663/Livupivirus/987/576-627/1.0081108	YP_453666.1	59.6	151	61	0	509	961	5	155	3.5599999999999995e-61	195.0	987	157	45.9	96.2	YP_453666.1 dUTPase [Xanthomonas phage OP2]
SRR19115554|k141_8676/Crohivirus/532/78-429/3.056490357142857	YP_009336629.1	54.3	173	75	3	15	530	482	651	7.14e-57	195.0	532	2823	97.0	6.0	YP_009336629.1 hypothetical protein [Hubei arthropod virus 1]
SRR30793080|k141_17384/Norovirus/947/345-393/2.411058208955224	YP_009116906.1	50.0	184	85	3	28	579	81	257	1.6800000000000001e-59	194.0	947	271	58.3	65.3	YP_009116906.1 replication-associated protein [Sewage-associated circular DNA virus-21]
SRR30793080|k141_66176/Crohivirus/530/509-176/2.198275	YP_009337113.1	56.1	171	74	1	511	2	225	395	2.41e-58	193.0	530	534	96.2	32.0	YP_009337113.1 RNA-dependent RNA polymerase [Hubei tombus-like virus 28]
SRR30793080|k141_116597/Harkavirus/433/250-184/1.1747603448275863	YP_009116902.1	64.0	136	49	0	419	12	125	260	6.7e-62	193.0	433	266	94.2	51.1	YP_009116902.1 replication-associated protein [Sewage-associated circular DNA virus-19]
SRR19115554|k141_58247/Aalivirus/2445/1557-1602/1.2409392307692308	YP_009337827.1	42.0	288	147	9	1095	1913	11	293	3.1499999999999994e-54	193.0	2445	327	33.5	86.5	YP_009337827.1 replication associated protein [Chicken stool-associated circular virus]
SRR19115554|k141_30071/Crohivirus/1588/685-232/4.212926666666666	YP_009336918.1	29.4	517	320	14	1523	27	416	905	1.12e-51	193.0	1588	2761	94.3	17.7	YP_009336918.1 hypothetical protein [Wenzhou picorna-like virus 25]
SRR14381429|k141_35961/Hepatovirus/769/760-247/3.227213559322033	YP_009330050.1	47.5	202	105	1	758	156	2826	3027	2.1099999999999998e-54	191.0	769	3029	78.4	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR30793080|k141_92371/Enterovirus/657/90-369/1.6124566923076922	YP_009553550.1	46.9	192	99	2	3	569	92	283	1.8700000000000001e-59	191.0	657	291	86.3	66.0	YP_009553550.1 replication-associated protein [Cattle blood-associated circovirus-like virus]
SRR19115554|k141_18106/Parechovirus/282/39-78/1.059152575757576	YP_009158862.1	90.4	94	9	0	1	282	183	276	9.98e-62	191.0	282	276	100.0	34.1	YP_009158862.1 replication-associated protein [Cyclovirus TsCyV-1_JP-NUBS-2014]
SRR14381429|k141_21050/Oscivirus/683/677-143/2.639897826086957	YP_009330050.1	48.7	195	99	1	680	99	2834	3028	1.4499999999999998e-54	191.0	683	3029	85.2	6.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_11222/Astroviridae/394/346-181/9.80353411764706	YP_009664787.1	68.5	130	41	0	393	4	577	706	6.36e-57	191.0	394	816	99.0	15.9	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR19115554|k141_38153/Crohivirus/3366/1734-2178/4.898487261904761	YP_009336736.1	23.4	897	501	26	362	2953	43	786	1.12e-47	190.0	3366	2654	77.0	28.0	YP_009336736.1 hypothetical protein [Wenling picorna-like virus 9]
SRR19115554|k141_31817/Megrivirus/953/599-233/1.3540553383458644	YP_009337003.1	49.7	199	97	3	602	6	2122	2317	5.68e-53	190.0	953	2786	62.6	7.0	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_13592/Enterovirus/312/174-42/1.1960145384615386	NP_941957.2	84.5	103	16	0	311	3	562	664	1.0600000000000001e-56	190.0	312	942	99.0	10.9	NP_941957.2 polyprotein P2ab [Cocksfoot mottle virus]
SRR30793080|k141_88489/Cosavirus/946/853-811/1.0081260769230769	YP_002274211.1	38.1	320	183	5	11	931	85	402	1.47e-54	189.0	946	566	97.4	56.2	YP_002274211.1 two-component regulatory system sensor histidine kinase BtsS [Enterobacteria phage YYZ-2008]
SRR19115554|k141_45427/Crohivirus/805/409-25/5.559034523809523	YP_009330055.1	39.2	260	150	6	794	24	271	525	2.75e-53	189.0	805	2760	95.8	9.2	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]
SRR19115554|k141_12213/Gallivirus/1568/1482-1533/1.112564224137931	YP_007238120.1	40.1	269	155	3	2	808	665	927	1.83e-50	189.0	1568	1090	51.5	24.1	YP_007238120.1 tail protein [Cronobacter phage ENT39118]
SRR19115554|k141_20981/Hunnivirus/447/135-435/1.324964909090909	YP_009337376.1	61.0	146	57	0	8	445	48	193	2.5600000000000003e-58	189.0	447	441	98.0	33.1	YP_009337376.1 hypothetical protein 2 [Wenzhou sobemo-like virus 4]
SRR19115554|k141_55247/Crohivirus/2368/2134-1663/3.765655238095238	YP_009315867.1	25.9	777	494	20	2328	28	765	1469	3.2299999999999997e-48	189.0	2368	2830	97.2	24.9	YP_009315867.1 polyprotein [Corey virus]
SRR19115554|k141_16153/Ailurivirus/354/222-0/1.9037377358490568	YP_009329823.1	72.5	120	31	1	354	1	472	591	1.81e-55	187.0	354	945	100.0	12.7	YP_009329823.1 structural protein [Bivalve RNA virus G5]
SRR19115554|k141_21681/Megrivirus/846/513-63/1.818303007518797	YP_009336571.1	38.6	267	156	4	846	55	1005	1266	1.4999999999999998e-52	187.0	846	1820	93.6	14.4	YP_009336571.1 hypothetical protein 1 [Hubei diptera virus 1]
SRR19115554|k141_44101/Parechovirus/2416/1359-2409/2.539598481012658	YP_009336787.1	28.0	572	377	12	623	2287	1534	2087	1.27e-47	187.0	2416	3290	68.9	16.8	YP_009336787.1 hypothetical protein [Wenzhou picorna-like virus 46]
SRR19115554|k141_38699/Norovirus/536/129-174/2.217196865671642	YP_009448204.1	63.5	126	43	2	4	375	159	283	2.3100000000000002e-58	187.0	536	309	69.4	40.5	YP_009448204.1 rolling-circle replication protein [Pleurochrysis carterae circular virus]
SRR19115554|k141_33746/Harkavirus/927/753-825/1.0103810344827586	YP_010805263.1	53.0	183	81	2	41	574	1	183	2.5e-56	187.0	927	305	57.6	60.0	YP_010805263.1 replication-associated protein [robinz virus RP_1170]
SRR14381429|k141_35057/Astroviridae/349/346-265/4.609243518518518	YP_009664790.1	70.7	116	34	0	349	2	403	518	4.15e-57	187.0	349	522	99.7	22.2	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR19115554|k141_58290/Harkavirus/1373/213-294/1.1459164655172414	YP_010805777.1	52.4	166	77	1	44	541	119	282	1.4399999999999997e-54	187.0	1373	304	36.3	53.9	YP_010805777.1 replication-associated protein [Army ant associated cyclovirus 1]
SRR14381429|k141_21033/Crohivirus/854/336-756/4.648967857142857	YP_009330050.1	35.1	282	181	2	11	850	507	788	3.1099999999999996e-52	186.0	854	3029	98.4	9.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_41106/Hepatovirus/400/391-40/2.1217906779661018	YP_009337003.1	70.4	125	37	0	396	22	2370	2494	1.6199999999999998e-54	186.0	400	2786	93.8	4.5	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
