qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR14381429|k141_13596/Ailurivirus/724/45-84/1.117451	YP_010803532.1	58.6	215	87	2	724	83	606	819	6.8e-83	266.0	724	819	88.7	26.1	YP_010803532.1 eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]
SRR14381429|k141_31775/Harkavirus/3148/2476-2221/1.1130304255319148	YP_009344999.1	35.6	477	272	10	3050	1665	61	517	2.23e-75	262.0	3148	558	44.0	81.9	YP_009344999.1 hypothetical protein 2 [Wuhan spider virus 9]
SRR14381429|k141_12531/Cosavirus/835/24-717/7.468391279069769	YP_009336552.1	49.1	275	136	3	22	834	2723	2997	6.61e-78	260.0	835	3050	97.4	9.0	YP_009336552.1 hypothetical protein [Hubei tick virus 1]
SRR14381429|k141_20335/Crohivirus/1706/525-1695/3.2624038095238093	YP_009330050.1	37.8	423	246	8	461	1696	241	657	1.28e-72	256.0	1706	3029	72.5	13.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_29302/Crohivirus/1451/1379-959/4.387155714285714	YP_009330050.1	32.4	479	294	10	1400	30	610	1080	5.5700000000000006e-73	254.0	1451	3029	94.5	15.5	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_8476/Crohivirus/1966/1258-553/2.3760591666666664	YP_009330050.1	37.5	421	250	7	1238	3	241	657	1.6300000000000002e-70	253.0	1966	3029	62.9	13.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_9267/Crohivirus/5555/579-975/6.299296785714286	YP_009407937.1	22.0	1656	1082	50	502	5157	716	2265	4.820000000000001e-66	252.0	5555	2297	83.8	67.5	YP_009407937.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 4]
SRR14381429|k141_7484/Astroviridae/526/6-519/18.59602	YP_009664787.1	66.7	171	57	0	1	513	614	784	1.23e-78	252.0	526	816	97.5	21.0	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR14381429|k141_35630/Astroviridae/1794/1734-3/38.88828933333333	YP_009047247.1	32.3	585	369	11	1732	38	13	590	8.000000000000001e-72	250.0	1794	861	94.5	67.1	YP_009047247.1 ORF1A nonstructural polyprotein [Bovine astrovirus CH13]
SRR14381429|k141_100/Kobuvirus/1081/12-981/3.6663706666666656	YP_009336552.1	38.6	376	209	6	10	1080	2454	2826	1.21e-70	243.0	1081	3050	99.1	12.2	YP_009336552.1 hypothetical protein [Hubei tick virus 1]
SRR14381429|k141_33988/Astroviridae/441/438-6/17.423404666666666	YP_009664789.1	79.5	146	30	0	439	2	162	307	1.33e-75	243.0	441	850	99.3	17.2	YP_009664789.1 capsid protein precursor [Mamastrovirus 18]
SRR14381429|k141_9333/Crohivirus/1240/802-382/4.489079761904762	YP_009330050.1	33.6	420	257	7	1238	30	466	880	1.3599999999999998e-68	239.0	1240	3029	97.5	13.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_28117/Crohivirus/662/6-243/2.366609761904762	YP_009330055.1	48.9	219	110	2	4	660	179	395	1.39e-69	233.0	662	2760	99.2	7.9	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]
SRR14381429|k141_3305/Crohivirus/1249/697-220/4.681415476190476	YP_009330050.1	32.9	432	270	7	1249	5	402	830	1.52e-66	233.0	1249	3029	99.7	14.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_846/Crohivirus/2153/350-50/1.8810085714285711	YP_009330050.1	26.0	693	441	16	1988	51	928	1595	2.07e-62	230.0	2153	3029	90.0	22.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_2490/Enterovirus/1466/468-1251/4.360050769230769	YP_009111311.1	32.9	492	294	16	6	1448	2200	2666	1.89e-64	229.0	1466	3006	98.4	15.5	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]
SRR14381429|k141_14360/Astroviridae/1116/1089-9/30.271394666666662	YP_003090286.1	36.3	347	216	4	1088	63	253	599	5.970000000000001e-63	221.0	1116	1394	91.9	24.9	YP_003090286.1 non-structural protein 1ab [Astrovirus VA1]
SRR14381429|k141_9580/Oscivirus/852/48-663/4.387843913043478	YP_009330050.1	48.2	220	113	1	19	675	2808	3027	7.120000000000001e-64	220.0	852	3029	77.1	7.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_4353/Hepatovirus/574/15-507/2.481444576271186	YP_009330050.1	58.1	191	77	1	1	573	2690	2877	1.49e-64	218.0	574	3029	99.8	6.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_9613/Harkavirus/849/840-90/7.875635106382978	NP_853560.2	43.0	272	152	3	849	40	2558	2828	1.5e-62	216.0	849	2893	95.4	9.4	NP_853560.2 polyprotein [Deformed wing virus]
SRR14381429|k141_20611/Crohivirus/1390/114-516/4.402111547619048	YP_009330050.1	29.1	481	311	10	12	1388	579	1051	7.159999999999999e-60	215.0	1390	3029	99.1	15.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_2639/Oscivirus/804/90-678/4.301361956521739	YP_009330050.1	45.5	233	126	1	22	717	2796	3028	2.6399999999999997e-61	212.0	804	3029	86.6	7.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_27556/Limnipivirus/1059/903-837/1.015281463414634	YP_009015555.1	40.7	366	192	9	2	1057	99	453	1.1899999999999999e-61	211.0	1059	656	99.7	54.1	YP_009015555.1 DNA topoisomerase II large subunit [Bacillus phage G]
SRR14381429|k141_30807/Oscivirus/889/99-687/4.165008369565218	YP_009330050.1	44.4	241	129	2	8	727	2792	3028	1.29e-60	211.0	889	3029	81.0	7.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_21702/Oscivirus/886/787-199/4.250701086956522	YP_009330050.1	44.0	241	130	2	879	160	2792	3028	5.81e-60	209.0	886	3029	81.3	7.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_31564/Astroviridae/1345/889-247/1.9410114	YP_009329882.1	34.6	416	229	16	1239	91	58	463	2.47e-61	209.0	1345	470	85.4	86.4	YP_009329882.1 RdRp [Wuhan insect virus 23]
SRR14381429|k141_2986/Oscivirus/789/18-609/4.3642301086956525	YP_009330050.1	46.7	214	113	1	1	639	2814	3027	8.98e-60	207.0	789	3029	81.0	7.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_2468/Oscivirus/759/6-570/4.052127717391305	YP_009330050.1	49.3	203	102	1	10	615	2826	3028	2.1700000000000003e-59	206.0	759	3029	79.8	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_34101/Ampivirus/605/572-41/4.296625163934427	YP_009337416.1	51.0	204	96	3	605	3	326	528	5.31e-61	206.0	605	845	99.7	24.0	YP_009337416.1 hypothetical protein 2 [Hubei picorna-like virus 79]
SRR14381429|k141_31813/Oscivirus/756/744-165/4.086642065217392	YP_009330050.1	47.4	209	109	1	756	133	2819	3027	3.88e-59	205.0	756	3029	82.5	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_7255/Oscivirus/676/9-600/4.459411413043478	YP_009330050.1	47.4	211	110	1	2	631	2817	3027	1.4600000000000002e-59	205.0	676	3029	93.2	7.0	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_24256/Oscivirus/807/795-219/4.096706521739131	YP_009330050.1	47.6	210	109	1	801	175	2819	3028	1.31e-58	204.0	807	3029	77.7	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_18443/Astroviridae/413/3-411/15.220081333333331	YP_009664790.1	68.6	137	43	0	1	411	245	381	1.55e-63	204.0	413	522	99.5	26.2	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR14381429|k141_3872/Oscivirus/722/710-128/4.272247826086956	YP_009330050.1	47.6	210	109	1	714	88	2819	3028	8.670000000000001e-59	203.0	722	3029	86.8	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_1519/Parechovirus/1671/1281-1440/1.2065195	YP_009336575.1	30.6	565	347	19	51	1670	2014	2558	2.1599999999999997e-54	202.0	1671	3061	96.9	17.8	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR14381429|k141_10550/Oscivirus/775/763-190/3.9259719565217392	YP_009330050.1	48.5	202	103	1	760	158	2826	3027	1.94e-57	200.0	775	3029	77.8	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_6241/Oscivirus/753/3-573/3.651339891304348	YP_009330050.1	48.5	202	103	1	1	603	2826	3027	3.83e-57	199.0	753	3029	80.1	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_22027/Crohivirus/1166/962-542/4.523318571428572	YP_009330050.1	33.3	354	216	6	1164	154	548	898	5.91e-55	198.0	1166	3029	86.7	11.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_21415/Kobuvirus/2466/1692-2358/4.346769733333333	YP_009111311.1	29.5	485	313	14	1030	2466	2201	2662	4.86e-51	198.0	2466	3006	58.3	15.4	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]
SRR14381429|k141_27380/Oscivirus/976/973-406/3.324562826086957	YP_009330050.1	48.3	201	103	1	976	377	2827	3027	2.16e-55	197.0	976	3029	61.5	6.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_5044/Enterovirus/1154/1004-218/4.405840384615384	YP_009342053.1	37.2	379	216	14	1121	6	2321	2684	1.31e-54	197.0	1154	3023	96.7	12.0	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_5597/Crohivirus/521/509-125/3.493969285714285	YP_009336575.1	56.0	182	70	1	519	4	340	521	3.43e-57	196.0	521	3061	99.0	5.9	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR14381429|k141_22302/Potamipivirus/360/234-177/1.014231282051282	YP_009292159.1	83.2	119	20	0	2	358	279	397	1.21e-60	196.0	360	534	99.2	22.3	YP_009292159.1 hypothetical protein BIZ78_gp194 [Erwinia phage vB_EamM_Caitlin]
SRR14381429|k141_35573/Crohivirus/1190/902-230/2.4638414285714285	YP_009330050.1	40.4	314	171	7	915	4	241	548	8.57e-54	195.0	1190	3029	76.6	10.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_30071/Oscivirus/609/51-591/4.073261195652175	YP_009330050.1	49.5	194	97	1	22	600	2808	3001	1.4700000000000001e-56	195.0	609	3029	95.1	6.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_18213/Livupivirus/987/576-627/1.0081108	YP_453666.1	59.6	151	61	0	509	961	5	155	3.5599999999999995e-61	195.0	987	157	45.9	96.2	YP_453666.1 dUTPase [Xanthomonas phage OP2]
SRR14381429|k141_22092/Hepatovirus/769/760-247/3.227213559322033	YP_009330050.1	47.5	202	105	1	758	156	2826	3027	2.1099999999999998e-54	191.0	769	3029	78.4	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_34033/Oscivirus/683/677-143/2.639897826086957	YP_009330050.1	48.7	195	99	1	680	99	2834	3028	1.4499999999999998e-54	191.0	683	3029	85.2	6.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_20877/Astroviridae/394/391-1/14.645053333333331	YP_009664787.1	68.5	130	41	0	393	4	577	706	6.36e-57	191.0	394	816	99.0	15.9	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR14381429|k141_33190/Astroviridae/349/346-1/9.955108666666666	YP_009664790.1	70.7	116	34	0	349	2	403	518	4.15e-57	187.0	349	522	99.7	22.2	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR14381429|k141_18657/Crohivirus/854/336-756/4.648967857142857	YP_009330050.1	35.1	282	181	2	11	850	507	788	3.1099999999999996e-52	186.0	854	3029	98.4	9.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_12959/Enterovirus/1717/678-1119/3.1907500000000004	YP_009330050.1	34.5	313	198	4	152	1084	1373	1680	8.55e-49	186.0	1717	3029	54.3	10.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_20746/Astroviridae/506/3-504/14.369479333333334	YP_009505809.1	57.6	172	65	3	2	505	252	419	5.83e-54	185.0	506	800	99.6	21.0	YP_009505809.1 capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]
SRR14381429|k141_17470/Oscivirus/624/552-39/4.092337608695653	YP_009330050.1	45.6	206	111	1	619	5	2796	3001	5.29e-53	185.0	624	3029	98.6	6.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_33617/Poecivirus/516/84-507/2.344802100840336	YP_009336533.1	52.6	173	79	1	6	515	1570	1742	1.36e-53	185.0	516	2971	98.8	5.8	YP_009336533.1 hypothetical protein [Hubei tick virus 3]
SRR14381429|k141_12914/Astroviridae/373/9-372/10.760616	YP_009664790.1	70.2	121	36	0	10	372	59	179	8.62e-56	184.0	373	522	97.3	23.2	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR14381429|k141_5223/Kobuvirus/567/474-48/1.2668322	YP_009330050.1	48.6	185	92	2	566	18	2838	3021	3.1e-52	182.0	567	3029	96.8	6.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_8763/Astroviridae/320/3-318/12.872682666666666	YP_009664790.1	75.5	106	26	0	1	318	162	267	4.4499999999999994e-55	181.0	320	522	99.4	20.3	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR14381429|k141_14099/Enterovirus/1347/807-342/3.819243538461538	YP_009330050.1	29.3	410	264	7	1326	103	1373	1758	2e-48	181.0	1347	3029	90.9	12.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_16096/Gallivirus/643/12-630/3.856044	YP_009342053.1	48.8	213	100	6	9	641	2509	2714	6.81e-51	179.0	643	3023	98.4	6.8	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_12125/Astroviridae/412/24-411/10.866093333333334	YP_009664787.1	58.4	137	57	0	1	411	299	435	1.77e-52	179.0	412	816	99.8	16.8	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR14381429|k141_7535/Kobuvirus/1388/545-5/3.0943397333333333	YP_009111311.1	31.8	402	247	12	1201	17	2200	2581	5.620000000000001e-47	177.0	1388	3006	85.4	12.7	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]
SRR14381429|k141_27438/Sakobuvirus/565/439-388/1.0684226315789471	YP_009173627.1	49.7	193	88	4	564	1	235	423	2.73e-51	177.0	565	676	99.8	28.0	YP_009173627.1 Hsp70 protein [Chrysochromulina ericina virus]
SRR14381429|k141_23639/Enterovirus/1093/252-1038/3.956138615384616	YP_009111311.1	32.6	374	225	11	1	1077	2265	2626	4.2799999999999995e-48	177.0	1093	3006	98.5	12.0	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]
SRR14381429|k141_35669/Enterovirus/1072/850-64/4.327236153846154	YP_009342053.1	37.0	341	194	13	1062	58	2291	2616	1.19e-47	176.0	1072	3023	93.8	10.8	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_18665/Astroviridae/1016/9-1014/21.702033333333336	YP_004782205.1	35.1	345	193	9	4	1014	335	656	2.5299999999999998e-48	176.0	1016	849	99.5	37.9	YP_004782205.1 ORF1a [Mouse astrovirus M-52/USA/2008]
SRR14381429|k141_27462/Astroviridae/427/57-423/9.169367333333334	YP_009664787.1	60.0	135	54	0	21	425	289	423	1.33e-50	174.0	427	816	94.8	16.5	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR14381429|k141_37207/Parechovirus/499/42-351/1.8247928333333332	YP_009329869.1	49.4	166	84	0	2	499	238	403	2.97e-51	172.0	499	468	99.8	35.5	YP_009329869.1 RdRp [Beihai barnacle virus 13]
SRR14381429|k141_12558/Crohivirus/898/892-505/3.964205238095238	YP_009330050.1	34.0	303	178	7	895	41	627	925	8.14e-47	171.0	898	3029	95.2	9.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_21729/Astroviridae/347/3-345/10.435078666666668	YP_009505809.1	71.3	115	33	0	1	345	220	334	1.0700000000000001e-49	171.0	347	800	99.4	14.4	YP_009505809.1 capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]
SRR14381429|k141_34045/Hepatovirus/1010/1007-305/2.759673728813559	YP_009336552.1	32.2	342	223	7	1010	3	2277	2615	8.55e-46	170.0	1010	3050	99.8	11.1	YP_009336552.1 hypothetical protein [Hubei tick virus 1]
SRR14381429|k141_13326/Caliciviridae/1424/174-339/2.08645	YP_009337405.1	35.0	334	179	7	54	968	2286	2610	7.55e-44	169.0	1424	3100	64.3	10.5	YP_009337405.1 hypothetical protein [Hubei tetragnatha maxillosa virus 5]
SRR14381429|k141_1377/Sakobuvirus/518/33-84/1.001175902255639	YP_009173627.1	52.5	177	75	4	1	516	266	438	1.4599999999999998e-48	169.0	518	676	99.6	25.6	YP_009173627.1 Hsp70 protein [Chrysochromulina ericina virus]
SRR14381429|k141_14048/Erbovirus/481/229-175/1.1694307142857143	NP_044017.2	79.2	96	20	0	481	194	116	211	4.54e-52	167.0	481	220	59.9	43.6	NP_044017.2 MC066L [Molluscum contagiosum virus subtype 1]
SRR14381429|k141_25339/Oscivirus/609/588-165/2.0162695652173914	YP_009330050.1	49.1	159	80	1	606	133	2869	3027	3.2299999999999997e-46	166.0	609	3029	77.8	5.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_16107/Gallivirus/538/424-1/3.79082216	YP_009330050.1	47.5	179	94	0	538	2	1464	1642	1.81e-46	165.0	538	3029	99.8	5.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_1623/Crohivirus/1711/966-1662/2.358820238095238	YP_009330050.1	41.8	268	132	9	880	1662	220	470	1.78e-41	164.0	1711	3029	45.8	8.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_8521/Astroviridae/463/6-435/9.812180666666666	YP_009505809.1	55.1	158	65	3	1	462	298	453	8.08e-47	164.0	463	800	99.8	19.5	YP_009505809.1 capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]
SRR14381429|k141_14433/Crohivirus/1657/688-64/2.239112619047619	YP_009330050.1	43.6	234	124	5	750	61	241	470	3.35e-40	160.0	1657	3029	41.6	7.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_5681/Senecavirus/922/349-289/1.3641390990990991	YP_009330050.1	31.4	315	199	6	916	8	852	1161	1.03e-42	160.0	922	3029	98.6	10.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_22973/Hepatovirus/1663/1101-1617/2.0259113559322035	YP_009330050.1	44.3	230	117	6	940	1614	247	470	4.6499999999999995e-40	159.0	1663	3029	40.6	7.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_11768/Hepatovirus/632/3-438/2.0039252542372883	YP_009330050.1	43.4	159	90	0	1	477	2871	3029	1.0800000000000002e-43	159.0	632	3029	75.5	5.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_25146/Oscivirus/481/427-67/2.3896151086956525	YP_009330050.1	47.1	157	82	1	468	1	2860	3016	5.9e-44	157.0	481	3029	97.3	5.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_33469/Parechovirus/533/503-122/2.52531275	YP_009330050.1	54.1	135	62	0	497	93	2650	2784	2.0800000000000002e-43	156.0	533	3029	76.0	4.5	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_7854/Crohivirus/947/9-360/2.487474880952381	YP_009330050.1	30.4	336	210	7	1	945	635	967	5.14e-41	155.0	947	3029	99.8	11.0	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_23872/Enterovirus/558/522-249/1.7438343076923075	YP_009305421.1	66.3	104	35	0	545	234	2947	3050	7.080000000000001e-43	155.0	558	3050	55.9	3.4	YP_009305421.1 polyprotein [Moku virus]
SRR14381429|k141_35113/Crohivirus/868/214-34/3.2313661904761903	YP_009330050.1	30.6	294	196	3	858	1	395	688	8.03e-41	154.0	868	3029	98.8	9.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_31580/Aphthovirus/548/15-384/2.7972207339449544	YP_009342053.1	46.8	173	88	4	2	520	2412	2580	4.0599999999999994e-42	153.0	548	3023	94.7	5.6	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_11195/Senecavirus/854/278-218/1.3767715315315316	YP_009330050.1	32.4	293	181	6	844	2	852	1139	3.1899999999999997e-40	152.0	854	3029	98.7	9.5	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_9405/Crohivirus/445/274-34/4.56669488095238	YP_009336575.1	49.3	142	72	0	443	18	555	696	2.01e-42	152.0	445	3061	95.7	4.6	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR14381429|k141_10473/Sakobuvirus/537/108-159/1.0378184962406014	YP_009173627.1	46.7	182	87	5	2	532	242	418	9.6e-41	148.0	537	676	98.9	26.2	YP_009173627.1 Hsp70 protein [Chrysochromulina ericina virus]
SRR14381429|k141_26985/Rosavirus/702/591-222/3.4659252525252526	YP_009342053.1	40.9	235	129	7	700	2	2461	2687	2.5e-39	147.0	702	3023	99.6	7.5	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_34269/Astroviridae/301/15-300/7.491044	YP_009664790.1	66.7	96	32	0	14	301	422	517	6.3e-42	146.0	301	522	95.7	18.4	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]
SRR14381429|k141_16054/Crohivirus/709/706-394/1.2109211904761903	YP_009330050.1	34.7	239	143	4	708	22	645	880	2.38e-38	144.0	709	3029	96.9	7.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_35528/Crohivirus/413/3-411/5.70955	YP_009336994.1	48.2	137	71	0	2	412	1595	1731	2.29e-39	143.0	413	1911	99.5	7.2	YP_009336994.1 hypothetical protein 1 [Wenzhou picorna-like virus 28]
SRR14381429|k141_1045/Parechovirus/869/252-831/2.932958	YP_009330050.1	33.7	243	154	4	118	840	1373	1610	3.1400000000000003e-37	143.0	869	3029	83.2	7.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_26814/Senecavirus/690/321-381/1.412772162162162	YP_009330050.1	34.7	225	141	3	9	680	947	1166	1.2000000000000002e-37	142.0	690	3029	97.4	7.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_36645/Hepatovirus/1759/373-166/1.1998513559322033	YP_009330050.1	46.9	179	86	5	534	13	247	421	5.25e-34	142.0	1759	3029	29.7	5.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_2519/Crohivirus/734/362-11/3.312229761904762	YP_009330050.1	31.8	239	160	3	714	4	1373	1610	4.25e-36	138.0	734	3029	96.9	7.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_26575/Oscivirus/527/488-161/1.3644116847826089	YP_009330050.1	47.8	134	69	1	527	129	2894	3027	1.38e-36	137.0	527	3029	75.7	4.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_25314/Harkavirus/423/396-24/5.112089361702128	YP_009336542.1	52.7	129	60	1	416	33	2878	3006	2e-37	137.0	423	3105	90.8	4.2	YP_009336542.1 hypothetical protein [Hubei tick virus 2]
SRR14381429|k141_17692/Oscivirus/506/467-140/1.3834680434782611	YP_009330050.1	47.8	134	69	1	506	108	2894	3027	1.07e-36	137.0	506	3029	78.9	4.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_13958/Enterovirus/1362/540-1005/3.737756923076923	YP_009111311.1	35.8	226	136	3	283	948	1493	1713	2.91e-33	137.0	1362	3006	48.9	7.4	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]
SRR14381429|k141_3674/Hepatovirus/321/12-306/2.1549733898305083	YP_009337723.1	61.8	110	39	1	1	321	80	189	1.2700000000000001e-37	136.0	321	820	100.0	13.4	YP_009337723.1 hypothetical protein 1 [Hubei picorna-like virus 51]
SRR14381429|k141_7491/Parechovirus/1527/810-375/3.486640833333333	YP_052856.2	31.8	358	201	13	1292	306	99	442	2e-33	136.0	1527	539	64.6	63.8	YP_052856.2 RNA-dependent RNA polymerase [Penicillium stoloniferum virus S]
SRR14381429|k141_31559/Oscivirus/646/496-175/1.503285543478261	YP_009330050.1	49.6	129	64	1	512	129	2900	3028	1.0100000000000001e-35	136.0	646	3029	59.4	4.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_35990/Ampivirus/526/471-504/1.2332278151260505	YP_008059067.1	40.3	206	81	5	2	496	317	521	6e-36	135.0	526	992	94.1	20.7	YP_008059067.1 ribonucleotide reductase [Halovirus HCTV-5]
SRR14381429|k141_21483/Caliciviridae/407/344-212/1.1643447478991595	YP_009612157.1	51.5	136	65	1	407	3	360	495	5.02e-37	135.0	407	661	99.5	20.6	YP_009612157.1 ATP-dependent protease [Agrobacterium phage Atu_ph07]
SRR14381429|k141_15146/Tremovirus/1109/393-495/1.9116512396694216	YP_009330050.1	35.8	201	116	4	536	1108	670	867	1.58e-33	135.0	1109	3029	51.7	6.5	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_6153/Kunsagivirus/365/126-345/1.3715755371900826	YP_009336575.1	52.5	120	57	0	5	364	1463	1582	7.32e-36	132.0	365	3061	98.6	3.9	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR14381429|k141_8014/Astroviridae/401/395-2/13.254741333333332	YP_003090286.1	47.0	134	70	1	401	3	446	579	2.1200000000000002e-35	131.0	401	1394	99.5	9.6	YP_003090286.1 non-structural protein 1ab [Astrovirus VA1]
SRR14381429|k141_14041/Senecavirus/648/195-255/1.4236713513513517	YP_009330050.1	37.3	209	124	4	3	623	987	1190	4.21e-34	131.0	648	3029	95.8	6.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_29191/Crohivirus/598/457-22/4.7830563095238094	YP_009337284.1	37.1	202	115	5	581	6	560	759	3.22e-34	131.0	598	2975	96.3	6.7	YP_009337284.1 hypothetical protein [Hubei picorna-like virus 28]
SRR14381429|k141_32794/Oscivirus/422/6-417/2.012817934782609	YP_009342053.1	48.2	141	72	1	1	420	2825	2965	7.260000000000001e-35	130.0	422	3023	99.5	4.7	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
